"주택유형별","지역별","항목","단위","2013.01 월","2013.02 월","2013.03 월","2013.04 월","2013.05 월","2013.06 월","2013.07 월","2013.08 월","2013.09 월","2013.10 월","2013.11 월","2013.12 월","2014.01 월","2014.02 월","2014.03 월","2014.04 월","2014.05 월","2014.06 월","2014.07 월","2014.08 월","2014.09 월","2014.10 월","2014.11 월","2014.12 월","2015.01 월","2015.02 월","2015.03 월","2015.04 월","2015.05 월","2015.06 월","2015.07 월","2015.08 월","2015.09 월","2015.10 월","2015.11 월","2015.12 월","2016.01 월","2016.02 월","2016.03 월","2016.04 월","2016.05 월","2016.06 월","2016.07 월","2016.08 월","2016.09 월","2016.10 월","2016.11 월","2016.12 월","2017.01 월","2017.02 월","2017.03 월","2017.04 월","2017.05 월","2017.06 월","2017.07 월","2017.08 월","2017.09 월","2017.10 월","2017.11 월","2017.12 월","2018.01 월","2018.02 월","2018.03 월","2018.04 월","2018.05 월","2018.06 월","2018.07 월","2018.08 월","2018.09 월","2018.10 월","2018.11 월","2018.12 월","2019.01 월","2019.02 월","2019.03 월","2019.04 월","2019.05 월","2019.06 월","2019.07 월","2019.08 월","2019.09 월","2019.10 월","2019.11 월","2019.12 월","2020.01 월","2020.02 월","2020.03 월","2020.04 월","2020.05 월","2020.06 월","2020.07 월","2020.08 월","2020.09 월","2020.10 월","2020.11 월","2020.12 월","2021.01 월","2021.02 월","2021.03 월","2021.04 월","2021.05 월","2021.06 월","2021.07 월","2021.08 월","2021.09 월","2021.10 월","2021.11 월","2021.12 월","2022.01 월","2022.02 월","2022.03 월","2022.04 월","2022.05 월","2022.06 월","2022.07 월","2022.08 월","2022.09 월","2022.10 월","2022.11 월","2022.12 월","2023.01 월","2023.02 월","2023.03 월","2023.04 월","2023.05 월","2023.06 월","2023.07 월","2023.08 월","2023.09 월","2023.10 월","2023.11 월","2023.12 월","2024.01 월","2024.02 월","2024.03 월","2024.04 월","2024.05 월","2024.06 월","2024.07 월","2024.08 월","2024.09 월","2024.10 월","2024.11 월","2024.12 월","2025.01 월","2025.02 월","2025.03 월","2025.04 월","2025.05 월","2025.06 월","2025.07 월","2025.08 월","2025.09 월","2025.10 월","2025.11 월","2025.12 월",
"아파트","충남","매매수급동향","","100.7082153","101.6997167","102.8328612","103.9660057","105.5240793","104.674221","100","100.2832861","103.3994334","105.9490085","108.3569405","101.9830028","101.6393443","104.3715847","102.4590164","104.3715847","103.4153005","106.557377","107.3770492","105.4644809","106.557377","106.147541","104.7814208","102.3224044","102.4590164","100","101.2295082","101.5027322","103.0054645","98.36065574","98.93899204","97.87798408","96.15384615","93.89920424","96.15384615","94.03183024","93.89920424","91.51193634","92.30769231","90.84880637","90.84880637","90.18567639","91.64456233","88.19628647","94.01041667","93.61979167","91.40625","89.32291667","93.22916667","92.31770833","93.61979167","91.66666667","92.31770833","91.796875","94.140625","95.44270833","96.09375","94.79166667","93.359375","92.71428571","89.85714286","87.85714286","88.57142857","86.57142857","85.71428571","80.57142857","85.28571429","86.85714286","86.42857143","83.42857143","83.14285714","83.71428571","83.46560847","89.55026455","85.97883598","89.28571429","89.94708995","89.55026455","89.02116402","87.03703704","87.43386243","87.3015873","87.43386243","90.47619048","91.64490862","95.82245431","94.25587467","91.25326371","94.38642298","97.79792746","105.3108808","110.880829","112.1761658","110.880829","113.6010363","116.9689119","119.3005181","117.746114","119.8186528","118.9119171","116.9689119","119.6891192","131.5500686","133.3333333","133.436214","115.0891632","105.2812071","101.611797","99.45130316","98.28532236","99.10836763","98.66255144","97.80521262","97.66803841","97.18792867","96.81069959","94.78737997","90.36351166","88.54595336","86.76268861","88.35113485","87.41655541","87.91722296","91.02136182","93.65821095","96.29506008","95.82777036","96.02803738","96.82910547","96.56208278","96.52870494","95.06008011","94.82647815","93.73393316","93.92673522","94.92287918","97.42930591","96.94730077","98.77892031","98.87532134","98.90745501","99.29305913","98.48971722","98.20051414","97.0437018","97.07583548","96.17609254","96.95652174","97.14285714","97.0807453416","97.70186335","97.60869565","97.70186335","98.50931677","98.22981366","98.50931677",
"아파트","전북","매매수급동향","","81.00358423","101.2544803","98.02867384","102.1505376","96.77419355","93.01075269","93.90681004","92.29390681","93.72759857","98.02867384","102.688172","102.1505376","102.5951557","101.0380623","103.1141869","101.2110727","94.29065744","93.42560554","90.1384083","90.83044983","93.94463668","94.6366782","92.73356401","92.21453287","95.57823129","95.91836735","100.170068","98.80952381","97.10884354","97.95918367","100.3412969","101.5358362","103.2423208","104.4368601","104.2662116","102.21843","101.5358362","98.12286689","97.6109215","95.90443686","95.90443686","97.44027304","100","95.90443686","100.1706485","103.5836177","103.2423208","105.1194539","104.2662116","107.6791809","108.0204778","108.3617747","108.5324232","106.8259386","105.4607509","100.8532423","100.6825939","100.5119454","101.5358362","99.82014388","98.38129496","96.94244604","96.94244604","95.32374101","94.0647482","91.36690647","89.74820144","88.30935252","90.4676259","90.82733813","93.16546763","94.0647482","90.03759398","88.53383459","85.71428571","81.57894737","81.39097744","76.69172932","78.7593985","76.31578947","76.87969925","77.34962406","76.59774436","79.79323308","83.7037037","84.25925926","87.59259259","86.2962963","87.40740741","90.74074074","91.85185185","92.40740741","90.37037037","93.51851852","95.55555556","103.3333333","102.4074074","101.8518519","100.1851852","104.4444444","105.9259259","108.5185185","116.0876758","118.2795699","126.344086","117.4110835","106.5343259","103.1430935","102.4813896","102.1505376","105.5004136","105.4177006","105.2109181","103.8047974","102.5227461","99.29693962","96.77419355","93.42431762","77.50206782","74.60711332","77.36757624","78.17014446","75.24077047","77.44783307","80.21669342","82.98555377","82.54414125","83.90850722","87.31942215","87.96147673","87.56019262","87.43980738","87.64892772","88.60206513","89.43606037","88.76092137","91.93804607","94.04289118","95.43288324","98.33200953","96.46544877","97.93486894","96.624305","94.63860207","98.1731533","100.0397141","100.9134234","98.86895476","99.25897036","100.6630265211","99.84399376","100.0780031","101.7550702","100.975039","101.326053","101.1310452",
"아파트","전남","매매수급동향","","99.61977186","102.0912548","100.3802281","100.5703422","101.1406844","96.57794677","96.19771863","95.05703422","95.81749049","95.62737643","98.66920152","97.71863118","99.28825623","98.57651246","100.7117438","99.28825623","98.57651246","99.11032028","97.15302491","99.11032028","99.82206406","99.46619217","98.93238434","99.46619217","100","100.1694915","102.3728814","105.7627119","102.7118644","103.0508475","101.8644068","100.3389831","97.62711864","99.15254237","101.6949153","100.8474576","100.3389831","98.13559322","96.94915254","98.13559322","100.3389831","100","100","104.9152542","104.6925566","105.1779935","105.987055","104.0453074","104.5307443","101.618123","104.0453074","103.3980583","100.9708738","100.9708738","102.5889968","102.4271845","101.9417476","105.1779935","104.8543689","97.12041885","98.16753927","99.7382199","97.38219895","98.16753927","96.85863874","97.64397906","101.0471204","103.6649215","105.7591623","107.591623","111.7801047","107.8534031","105.0239234","103.1100478","100.7177033","96.88995215","94.25837321","93.77990431","94.25837321","96.41148325","96.41148325","95.6937799","97.36842105","94.49760766","95.02369668","95.49763033","94.78672986","90.99526066","96.44549763","97.1563981","98.57819905","105.9241706","102.6066351","103.7914692","107.3459716","106.8720379","103.3175355","107.3459716","100.9478673","104.5023697","104.7393365","111.1374408","109.3717817","112.3583934","116.4778579","111.791967","96.70442842","92.1215242","94.23274974","92.48197734","93.76930999","93.56333677","93.35736354","92.22451081","92.01853759","90.01029866","88.82595263","86.30278064","83.47064882","80.94747683","81.55856728","83.0106486","83.05905131","84.75314618","86.64085189","86.30203291","87.51210068","90.17424976","90.31945789","90.75508228","91.57792836","89.35140368","90.25423729","90.63088512","89.3126177","91.57250471","89.97175141","89.73634652","89.92467043","92.56120527","91.43126177","91.33709981","92.32580038","90.58380414","90.06591337","90.44256121","89.40677966","89.38419118","87.68382353","89.1084558824","89.93566176","90.44117647","89.88970588","91.54411765","92.64705882","95.40441176",
"아파트","경북","매매수급동향","","106.8421053","106.8421053","109.6052632","110.3947368","111.7105263","111.3157895","113.2894737","111.0526316","112.3684211","116.8421053","116.0526316","111.7105263","112.8238342","111.0103627","109.8445596","107.7720207","108.6787565","109.0673575","108.4196891","109.3264249","109.5854922","108.6787565","108.4196891","110.492228","108.2338902","109.3078759","109.4272076","109.9045346","107.7565632","110.1431981","103.7330317","108.5972851","108.4841629","107.918552","107.239819","98.19004525","96.15384615","95.92760181","88.80090498","90.49773756","88.46153846","88.00904977","86.76470588","83.71040724","81.14035088","79.16666667","79.05701754","78.39912281","78.72807018","76.53508772","76.4254386","75.43859649","75.87719298","77.96052632","76.97368421","77.63157895","74.78070175","75","75.65789474","84.84419263","81.01983003","81.44475921","77.90368272","76.48725212","72.94617564","70.39660057","67.28045326","62.46458924","62.32294618","64.30594901","61.75637394","60.76487252","62.53298153","57.12401055","57.78364116","57.3878628","56.99208443","58.97097625","60.02638522","65.17150396","65.96306069","65.69920844","65.83113456","67.81002639","71.72236504","74.16452442","78.27763496","78.14910026","80.20565553","80.59125964","92.54498715","98.20051414","94.98714653","93.05912596","93.70179949","100.2570694","107.1979434","108.4832905","106.2982005","106.5552699","105.9125964","108.2262211","111.4848485","112.8484848","112.4242424","108.6969697","103.1515152","99.39393939","97.21212121","95.63636364","95.81818182","96.6969697","97.6969697","97.3030303","94.06060606","90.81818182","89.48484848","85.93939394","83.06060606","80.48484848","80.48852266","81.81283108","85.07945851","86.13890524","91.46556798","91.84814597","91.43613891","93.84932313","95.52678046","95.05591524","94.58505003","93.93761036","92.62632197","91.62749706","91.83313749","91.77438308","91.24559342","90.95182139","91.9800235","92.71445358","92.00940071","91.45123384","91.21621622","90.54054054","89.54171563","88.27849589","88.92479436","88.79954049","86.47329121","87.2774267662","86.55944859","87.67949454","88.65594486","89.86214819","91.06835152","90.66628374",
"아파트","경남","매매수급동향","","95.66532258","95.76612903","101.6129032","104.5362903","102.8225806","100.8064516","98.08467742","96.97580645","100.7056452","101.2096774","100.9072581","100.5040323","101.7964072","104.8902196","103.6926148","105.3892216","104.8902196","102.994012","104.0918164","104.3912176","105.1896208","106.5868263","105.2894212","105.2894212","105.3254438","104.5364892","106.3116371","106.1143984","105.7199211","106.3116371","104.0594059","103.8613861","104.950495","103.4653465","101.980198","101.8811881","100.2970297","99.7029703","99.7029703","99.7029703","98.51485149","95.74257426","96.23762376","95.44554455","93.66471735","93.2748538","93.37231969","92.88499025","93.07992203","93.66471735","93.95711501","92.30019493","91.796875","91.8128655","91.32553606","88.30409357","87.23196881","87.23196881","86.25730994","79.17466411","78.79078695","79.46257198","78.98272553","75.71976967","72.55278311","70.34548944","69.00191939","62.85988484","57.48560461","55.75815739","53.26295585","53.55086372","54.89220564","53.23383085","50.58043118","50.8291874","49.75124378","48.92205638","58.62354892","56.71641791","55.55555556","56.21890547","56.38474295","63.76451078","65.29126214","67.5566343","68.85113269","64.4012945","62.94498382","69.57928803","91.10032362","93.52750809","91.74757282","93.12297735","98.70550162","104.9352751","103.3980583","98.46278317","96.60194175","97.33009709","97.57281553","101.9417476","108.5968379","111.1067194","112.0948617","110.2173913","104.1106719","100.5142405","99.82213439","99.88142292","101.0869565","100.5928854","101.027668","100.256917","97.54940711","96.06719368","94.44664032","90.6916996","84.38735178","79.36758893","82.76131045","85.51092044","87.63650546","88.49453978","89.37207488","88.61154446","89.43057722","90.56162246","90.67862715","91.14664587","90.5226209","88.55304212","87.91039011","88.66357667","87.73657783","89.62920046","89.9188876","88.7215141","90.03476246","89.24295095","89.8416377","89.9961375","88.8760139","88.12282735","88.45113944","87.35032831","86.46195442","87.58542141","87.09187547","86.9589977221","88.85725133","88.420653","88.99012908","89.93925588","90.58466211","90.90736522",
"아파트","제주","매매수급동향","","84.61538462","82.30769231","81.53846154","84.61538462","83.84615385","83.84615385","84.61538462","81.53846154","80","80","80.76923077","86.92307692","98.52941176","98.52941176","94.85294118","94.85294118","91.91176471","91.91176471","91.91176471","104.4117647","106.6176471","107.3529412","113.2352941","131.6176471","140.4109589","133.5616438","130.8219178","131.5068493","134.2465753","136.3013699","146.5753425","145.890411","146.5753425","148.630137","156.1643836","154.109589","159.5890411","150","141.7808219","120.5479452","103.4246575","90.4109589","90.4109589","100.6849315","106.7073171","107.3170732","109.7560976","107.3170732","108.5365854","104.8780488","102.4390244","96.95121951","98.17073171","97.56097561","97.56097561","98.17073171","92.68292683","91.46341463","93.90243902","81.37254902","80.39215686","82.35294118","83.33333333","76.47058824","78.43137255","75.49019608","70.58823529","61.76470588","67.64705882","64.70588235","66.66666667","63.7254902","68.75","70.53571429","70.53571429","70.53571429","72.32142857","69.64285714","70.53571429","71.42857143","70.53571429","70.53571429","75.89285714","74.10714286","75","71.55172414","70.68965517","70.68965517","69.82758621","69.82758621","68.96551724","68.96551724","67.24137931","67.24137931","67.24137931","81.03448276","87.93103448","87.93103448","87.06896552","95.68965517","104.3103448","112.9310345","113.5555556","117.1111111","115.7777778","118.2222222","100.8888889","99.33333333","94.44444444","92.22222222","93.11111111","90","90.66666667","93.33333333","90.44444444","86","80","80.66666667","79.33333333","72.66666667","77.11111111","76.88888889","76.22222222","74.88888889","77.55555556","81.55555556","82","81.77777778","82","82.22222222","83.11111111","81.77777778","83.92070485","83.70044053","85.24229075","85.46255507","84.36123348","87.66519824","89.86784141","88.98678414","91.18942731","92.95154185","90.74889868","90.30837004","92.2907489","92.2907489","90.74889868","92.64069264","93.07359307","92.6406926407","91.55844156","92.64069264","90.90909091","90.69264069","91.12554113","91.77489177",
"연립다세대","전국","매매수급동향","","85.50642479","86.05442177","86.75359033","89.7731569","90.37807183","89.52741021","89.16824197","87.9584121","89.67863894","91.24763705","91.47448015","91.32325142","91.86946903","93.099631","92.41697417","91.93726937","92.06642066","91.86346863","91.73721016","93.15421421","93.41185131","94.05594406","94.12955466","94.84725801","95.99056604","95.82728592","97.11538462","97.58708273","97.27866473","97.42380261","98.29320877","97.9338843","98.46388789","99.0837226","99.36219907","97.0984549","97.26015092","96.20912684","95.77793748","95.61624147","95.27488322","94.83471074","94.9514912","95.40064678","95.84033613","96.02521008","96.2934947","96.32773109","95.78151261","95.73037485","96.01613717","95.99865501","96.21785174","96.64649521","97.17599597","96.82352941","96.39495798","96.1092437","95.8487395","95.43325527","95.81799933","96.46202743","95.93509535","94.23720308","92.99096688","92.08765473","92.12111074","92.36366678","93.69354299","93.18333891","92.84877886","91.48544664","88.49564657","86.61722025","85.71428571","85.24669461","84.56949371","83.72299258","84.49693647","85.77071912","85.69009997","86.76233473","87.81844566","89.68074815","90.06773787","90.910523","90.88402143","89.64240706","89.73692502","91.39098929","94.17322835","94.58267717","94.2992126","95.1496063","95.70866142","97.2992126","98.32283465","99.4015748","99.5511811","99.24409449","99.33070866","100.5511811","104.1968504","108.1496063","107.2125984","103.7401575","100.2992126","98.07843755","97.51024267","96.1326402","96.54003783","98.23622047","95.25461138","96.14112459","94.73145377","93.42519685","92.05511811","88.66141732","85.64566929","82.50393701","81.92901235","82.27623457","83.13271605","83.96604938","83.0941358","84.93055556","86.16512346","87.12191358","89.02006173","88.62654321","87.63117284","86.70524691","86.45801527","86.16030534","86.77099237","87.41984733","86.98473282","89.47328244","91.45038168","92.39694656","92.67175573","92.86259542","92.48854962","92.10687023","92.16793893","92.91603053","93.4351145","93.58587383","93.32930878","94.2348324781","95.41955931","95.35164503","96.06851796","96.4458195","96.00814971","96.08361002",
"연립다세대","수도권","매매수급동향","","76.6470972","77.65818656","77.72341813","81.7232376","82.8002611","82.14751958","81.23368146","80.31984334","81.88642298","83.74673629","84.20365535","83.94255875","84.85229415","86.98113208","86.28930818","86.35220126","86.60377358","86.50943396","86.00628931","87.48427673","88.01886792","88.74213836","89.3081761","89.77987421","91.23743719","91.48869347","92.5879397","93.43592965","93.56155779","93.84422111","96.10227627","95.44745868","96.19582164","97.81727471","98.09791082","95.65014032","95.16682258","94.87059557","94.30932336","94.40286872","94.94855005","94.88618647","94.88618647","95.696913","96.49595687","97.00509134","97.45432764","97.48427673","96.70560048","96.61575322","96.96016771","97.07821396","98.09766327","98.33732774","98.80167765","98.38274933","97.87361485","97.22970949","97.10991315","98.36655592","99.30786268","99.91694352","99.29401993","97.52214839","96.11018826","95.47342193","96.27630122","97.72978959","99.50166113","98.93410853","98.82336656","97.36987818","93.0176565","90.27554842","88.91118245","88.69716426","87.81433922","87.39967897","88.53665062","90.27554842","90.82397004","92.06795078","93.48582129","97.03049759","96.80878553","97.6744186","97.99638056","96.9121447","96.31782946","97.93281654","100.7877066","101.6528926","101.8853306","102.2469008","102.0402893","103.6286157","104.6875","106.1725207","106.1854339","105.8496901","105.7592975","107.4121901","106.6317627","111.0196958","110.1969584","105.7466966","100.9972575","98.50374065","96.25748503","95.19830382","95.53281757","98.3171279","95.48177733","96.2478185","94.86412366","93.41810022","92.12166542","87.89578659","84.13113937","80.60334081","79.69094923","80.02207506","81.34657837","82.40127545","81.30978661","83.35786117","85.07480991","85.83517292","88.04267844","87.71155261","86.69364729","85.52857493","85.15871093","85.21928762","86.38236007","87.18197238","87.27889508","90.58638236","93.22752605","94.75405864","95.16598013","95.45674824","95.17809547","94.41482917","94.49963654","95.11751878","96.05039981","96.14832536","96.44736842","97.5717703349","98.62440191","98.54066986","99.48564593","100.2631579","99.5215311","99.79665072",
"연립다세대","지방","매매수급동향","","97.70889488","97.61904762","99.19137466","100.853549","100.8086253","99.68553459","100.0898473","98.47259659","100.4043127","101.572327","101.4824798","101.4824798","101.8287244","101.7857143","101.1160714","99.86607143","99.82142857","99.46428571","99.82253771","101.1535049","101.0204082","101.552795","100.931677","101.9964508","102.4914089","101.7611684","103.3075601","103.2646048","102.362543","102.3195876","101.2717253","101.3141162","101.5472658","100.805426","101.0809665","99.06740144","100.1059771","98.02882577","97.77448071","97.26579059","95.7185248","94.76473082","95.0402713","94.99788046","95.00191498","94.77211796","94.80842912","94.84871697","94.5997702","94.59770115","94.80842912","94.61891995","93.81463041","94.4848717","95.09766373","94.82956722","94.50402145","94.67636921","94.23592493","90.95519865","90.49027895","91.1876585","90.80726965","89.22231615","88.22907861","86.91885038","85.77768385","84.17159763","84.82671175","84.40405748","83.72781065","82.50211327","81.63555195","81.06737013","80.86444805","80.01217532","79.64691558","78.14529221","78.36850649","78.93668831","77.90178571","78.71347403","79.22077922","78.53084416","79.53995157","80.34705408","79.78208232","78.2889427","79.45924132","81.17433414","83.8377724","83.53510896","82.44552058","84.05972559","85.81517353","87.40920097","88.37772397","88.82163035","89.18482647","88.92251816","89.28571429","89.83050847","100.0213767","103.2278752","102.0949124","100.2992732","99.10218042","97.34929457","99.6578272","97.73407439","98.26700899","98.09747755","94.86521181","95.95808383","94.50384944","93.4373664","91.94100043","89.97434801","88.24283882","85.76314664","85.72617561","86.10070745","86.16312942","86.62089055","86.12151477","87.59883479","88.01498127","89.30503537","90.67831877","90.17894299","89.22180608","88.70162297","88.67106892","87.76310359","87.43293438","87.82501032","86.4836979","87.57738341","88.42344201","88.38217086","88.42344201","88.44407759","87.90755262","88.17581511","88.19645068","89.16632274","88.98060256","89.20686836","88.00081766","88.5322976288","89.9427637","89.90188062","90.22894522","89.92232216","90.00408831","89.73834832",
"연립다세대","6대광역시","매매수급동향","","83.89057751","84.72644377","86.47416413","87.91793313","88.29787234","88.06990881","88.52583587","88.44984802","91.03343465","91.33738602","90.95744681","90.42553191","90.7518797","91.49096386","92.31927711","91.56626506","91.41566265","91.79216867","93.44879518","94.80421687","94.80421687","96.23493976","95.40662651","95.40662651","95.87628866","95.72901325","96.9808542","95.13991163","94.69808542","94.91899853","96.57142857","96.12244898","96.40816327","97.2244898","97.2244898","94.89795918","96.16326531","93.67346939","93.26530612","93.30612245","93.14285714","93.02040816","93.75510204","92.48979592","92.55952381","93.52678571","94.08482143","94.45684524","94.38244048","94.0431869","94.30379747","94.82886905","95.27529762","95.61011905","96.09375","97.58184524","97.35863095","96.875","96.83779762","91.62561576","90.74595355","91.97748065","91.5200563","90.85151302","89.58479944","88.95144265","87.5791696","84.94018297","86.24208304","85.81984518","85.89021816","84.94018297","83.71290545","83.09178744","82.0220842","81.50448585","81.29744651","79.88267771","80.43478261","81.43547274","81.26293996","82.16011042","82.60869565","83.57487923","85.09615385","85.71428571","85.06181319","83.51648352","85.43956044","86.53846154","87.60302198","87.63736264","87.39697802","88.97664835","90.7967033","92.6510989","92.58241758","93.99038462","93.95604396","93.85302198","93.30357143","95.08928571","104.4149318","108.9375449","105.8865757","101.2921752","97.12849964","96.84134961","97.37975592","97.19827586","97.30409777","97.66690596","94.97487437","96.83908046","93.42672414","91.88801149","89.62670495","87.32950467","84.85283561","82.23259153","82.08689459","82.12250712","82.76353276","83.72507123","81.73076923","83.01282051","83.76068376","85.61253561","86.85897436","86.75213675","85.07834758","82.58547009","83.53399433","82.64872521","82.93201133","82.79036827","82.40084986","82.79036827","83.35694051","84.34844193","84.7733711","84.56090652","84.73796034","84.73796034","84.8796034","85.4815864","85.80028329","85.8497191","85.60393258","85.7443820225","88.02668539","87.78089888","88.37780899","88.37780899","88.06179775","88.30758427",
"연립다세대","5대광역시","매매수급동향","","94.16498994","94.76861167","97.18309859","97.78672032","98.28973843","97.38430584","97.88732394","97.18309859","100.1006036","100.2012072","99.89939638","98.89336016","99.10714286","100.4970179","100.0994036","98.80715706","98.80715706","99.10536779","101.0934394","102.8827038","101.5904573","102.6838966","101.7892644","101.888668","101.7374517","101.2548263","103.1853282","100.7722008","100.1930502","100.4826255","100.1042753","99.47862357","99.84358707","100","100","97.02815433","98.64442127","95.51616267","94.89051095","94.89051095","94.62982273","94.57768509","95.6725756","94.00417101","94.01669759","94.24860853","94.71243043","95.03710575","94.85157699","95.26462396","95.58960074","95.87198516","95.77922078","96.15027829","96.33580705","97.12430427","96.42857143","96.52133581","96.47495362","90.41703638","89.48535936","90.90505768","90.32830524","88.7755102","87.71073647","87.31144632","85.66992014","82.91925466","83.76220053","83.0079858","80.96716948","80.25732032","79.92160279","79.70383275","78.61498258","78.00522648","78.35365854","77.17770035","78.48432056","78.91986063","78.57142857","79.31184669","80.48780488","80.22648084","81.96864111","82.62195122","82.31707317","79.74738676","82.40418118","83.58013937","84.18989547","84.10278746","83.84146341","85.54006969","87.84843206","90.41811847","90.41811847","91.76829268","91.20209059","90.81010453","91.68118467","92.16027875","104.9019608","109.7105509","104.9953315","100.7469655","97.33893557","96.40522876","97.29225023","96.12511671","97.19363891","97.10550887","94.67787115","96.21495327","93.17757009","91.31652661","89.77591036","88.00186741","85.90102708","83.23996265","82.48613678","82.57855823","82.85582255","83.50277264","81.83918669","83.59519409","83.59519409","85.67467652","87.01478743","86.69131238","85.44362292","84.01109057","84.77460902","83.11867525","82.98068077","83.07267709","82.19871205","82.10671573","83.34866605","83.80864765","84.63661454","83.76264949","83.90064397","84.31462741","84.54461822","86.2925483","85.55657774","85.72080292","84.8540146","85.7664233577","86.90693431","87.36313869","87.36313869","86.90693431","86.86131387","87.18065693",
"연립다세대","9개도","매매수급동향","","92.00592154","92.5980755","93.07920059","97.18726869","97.55736491","96.48408586","95.74389341","93.56032568","94.67061436","96.89119171","97.0392302","97.40932642","97.74031564","98.17073171","96.91535151","95.83931133","95.69583931","95.12195122","94.61099215","96.28836545","96.75231977","97.1448965","96.78800857","97.7159172","99.46846208","99.07866761","100.7795889","101.523742","100.8858965","100.7795889","100.2898057","99.89771565","100.0681896","100.7159905","100.9546539","98.02250256","98.63620866","97.88612342","97.69860211","97.35765428","96.70985339","95.89157859","95.75519945","96.84623253","96.9047619","96.95238095","96.87202286","96.79365079","96.04761905","95.9047619","96.14285714","96.20634921","95.26984127","95.6031746","95.96825397","95.66666667","95.31746032","95.44444444","95.01587302","94.81358435","94.81358435","95.25655223","94.88741233","93.31856774","92.63565891","91.60206718","91.58361019","91.98966408","92.7094869","92.45108896","92.83868586","91.69435216","89.87804878","89.45993031","88.67595819","88.65853659","87.54355401","86.8815331","86.271777","86.51567944","85.57491289","86.13240418","86.79442509","86.65505226","86.9295302","87.93624161","88.14640698","88.37248322","88.54026846","89.88255034","92.11938296","91.83433937","91.61636486","92.37089202","92.38765929","94.43326626","95.60697518","96.96512408","97.35077129","97.50167673","97.70288397","98.23943662","102.1339462","105.006566","104.464872","102.9054498","101.9205515","99.04793171","99.08015769","97.65265923","97.35545335","100.0328299","95.08061862","96.86474064","95.79776756","94.40249508","93.38476691","89.31385424","86.112935","82.78069599","82.16794381","82.39144317","82.91826309","84.57854406","84.46679438","86.63793103","88.1385696","88.85696041","90.7247765","90.13409962","89.09642401","88.92081737","87.84722222","87.81565657","88.2260101","88.87310606","87.86300505","90.53030303","91.93497475","92.64520202","92.32954545","93.00820707","92.51893939","92.55050505","92.61363636","93.07133838","93.38699495","93.56296758","92.75249377","93.4226932668","94.59164589","94.38902743","94.34226933","94.59164589","94.38902743","94.13965087",
"연립다세대","8개도","매매수급동향","","99.74789916","99.49579832","100.4201681","103.0252101","102.5210084","101.1764706","101.512605","99.07563025","100.2521008","102.3529412","102.4369748","103.2773109","103.7751678","102.5167785","101.5939597","100.3355705","100.2516779","99.41275168","98.67330017","99.75124378","100.5804312","100.5804312","100.0829187","102.4046434","103.7643208","102.8641571","104.1734861","105.8919804","104.3371522","104.5826514","102.4565382","103.0234316","103.2123961","101.9652305","102.6455026","101.2471655","102.1919879","100.5291005","100.3023432","99.39531368","96.74981104","95.08692366","94.67120181","95.99395314","95.67206193","95.35538353","94.61267606","94.89795918","94.58128079","94.15904293","94.26460239","93.87755102","91.83673469","92.7163969","93.13863476","92.18859958","92.18859958","92.47009148","91.73117523","90.62226117","90.62226117","90.70990359","90.44697634","88.34355828","87.42331288","85.49517967","84.79404032","83.74233129","84.22436459","84.44347064","85.1884312","83.30411919","81.73234811","81.23973727","81.48604269","81.11658456","80.33661741","78.61247947","78.24302135","78.8998358","77.09359606","77.99671593","77.79146141","76.72413793","77.15097403","78.16558442","77.31331169","76.74512987","76.62337662","78.97727273","82.67045455","81.89935065","80.31655844","81.25","82.91396104","83.92857143","85.95779221","84.94318182","85.83603896","85.83603896","86.12012987","87.17532468","95.59193955","97.56507137","99.91603694","99.91603694","100.9235936","98.27875735","101.4285714","99.20235097","98.99244332","98.78253568","95.45836838","95.9697733","95.88581024","95.17212427","94.12258606","91.85558354","90.21830395","88.03526448","88.51732474","88.67848509","88.55761483","88.75906527","89.04109589","90.33037873","91.25705077","91.94198227","93.51329573","92.86865431","92.34488316","92.5463336","91.9123506","91.67330677","91.43426295","91.99203187","90.47808765","92.2310757","92.70916335","92.31075697","91.71314741","92.39043825","91.39442231","91.5936255","91.43426295","91.83266932","91.9123506","91.91640379","90.45741325","90.4968454259","92.35015773","91.64037855","92.35015773","92.03470032","92.27129338","91.44321767",
