,aptDong,aptNm,aptSeq,bonbun,bubun,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landCd,landLeaseholdGbn,rgstDate,roadNm,roadNmBonbun,roadNmBubun,roadNmCd,roadNmSeq,roadNmSggCd,roadNmbCd,sggCd,slerGbn,umdCd,umdNm,dealAmount_clean,dealDate
1852,,서초한일유앤아이주상복합,11650-3393,1303,10,2007,,,,"55,750",10,4,2015,,,84.89,10,1303-10,1,N,,사평대로56길,00007,00000,4163336,01,11650,0,11650,,10800,서초동,55750.0,2015-04-10
1853,,방배한화,11650-369,169,24,2001,,,,"72,700",12,4,2015,,,110.85,2,169-24,1,N,,효령로33길,00066,00031,4163633,01,11650,0,11650,,10100,방배동,72700.0,2015-04-12
1854,,방배타운하우스,11650-621,790,26,2003,,,,"52,000",13,4,2015,,,78.86,2,790-26,1,N,,방배중앙로,00147,00000,3121011,01,11650,0,11650,,10100,방배동,52000.0,2015-04-13
1855,,대우(효령),11650-272,1038,0,1992,,,,"65,000",21,4,2015,,,84.91,12,1038,1,N,,효령로,00084,00000,3121021,01,11650,0,11650,,10100,방배동,65000.0,2015-04-21
1856,,반포자이,11650-3500,20,43,2009,,,,"128,000",20,4,2015,,,84.943,10,20-43,1,N,,신반포로,00270,00000,3121017,02,11650,0,11650,,10700,반포동,128000.0,2015-04-20
1857,,중앙하이츠,11650-139,71,17,1998,,,,"57,800",20,4,2015,,,59.93,4,71-17,1,N,,잠원로3길,00020,00000,4163527,01,11650,0,11650,,10600,잠원동,57800.0,2015-04-20
1858,,한신3차,11650-206,1,1,1978,,,,"134,000",21,4,2015,,,108.89,10,1-1,1,N,,신반포로19길,00010,00000,4163451,01,11650,0,11650,,10700,반포동,134000.0,2015-04-21
1859,,신반포8,11650-129,60,3,1981,,,,"64,000",14,4,2015,,,52.74,12,60-3,1,N,,나루터로4길,00028,00000,4163049,01,11650,0,11650,,10600,잠원동,64000.0,2015-04-14
1860,,빌라도르,11650-304,840,10,2001,,,,"64,500",24,4,2015,,,112.03,2,840-10,1,N,,서초대로33길,00067,00000,4163401,01,11650,0,11650,,10100,방배동,64500.0,2015-04-24
1861,,래미안퍼스티지,11650-3559,18,1,2009,,,,"287,900",23,4,2015,,,222.76,18,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,287900.0,2015-04-23
1862,,롯데캐슬헤론,11650-3317,754,1,2006,,,,"86,000",28,4,2015,,,103.7,17,754-1,1,N,,동광로1길,00112,00000,4163119,01,11650,0,11650,,10100,방배동,86000.0,2015-04-28
1863,,서초래미안,11650-523,1682,0,2003,,,,"109,000",27,4,2015,,,111.32,25,1682,1,N,,서초대로65길,00013,00010,4163425,01,11650,0,11650,,10800,서초동,109000.0,2015-04-27
1864,,한양,11650-233,32,5,1982,,,,"150,000",13,4,2015,,,155.17,6,32-5,1,N,,서초중앙로,00220,00000,3121024,02,11650,0,11650,,10700,반포동,150000.0,2015-04-13
1865,,우성,11650-440,154,2,1991,,,,"67,000",7,4,2015,,,84.58,14,154-2,1,N,,바우뫼로,00091,00000,3121009,01,11650,0,11650,,10200,양재동,67000.0,2015-04-07
1866,,래미안서초5차,11650-3229,1522,1,2005,,,,"95,500",18,4,2015,,,147.07,3,1522-1,1,N,,반포대로21길,00067,00000,4163232,01,11650,0,11650,,10800,서초동,95500.0,2015-04-18
1867,,동아빌라트1,11650-11,1678,1,1996,,,,"110,000",11,4,2015,,,216.24,19,1678-1,1,N,,서초대로,00346,00000,2121002,02,11650,0,11650,,10800,서초동,110000.0,2015-04-11
1868,,롯데캐슬헤론,11650-3317,754,1,2006,,,,"79,000",29,4,2015,,,95.66,4,754-1,1,N,,동광로1길,00112,00000,4163119,01,11650,0,11650,,10100,방배동,79000.0,2015-04-29
1869,,신반포5,11650-126,64,8,1980,,,,"93,800",15,4,2015,,,101.91,11,64-8,1,N,,잠원로,00127,00000,3121019,01,11650,0,11650,,10600,잠원동,93800.0,2015-04-15
1870,,방배아크로리버,11650-640,752,36,2004,,,,"107,500",11,4,2015,,,149.225,21,752-36,1,N,,방배중앙로,00207,00010,3121011,01,11650,0,11650,,10100,방배동,107500.0,2015-04-11
1871,,신반포4,11650-125,70,0,1979,,,,"110,000",27,4,2015,,,100.11,5,70,1,N,,잠원로,00037,00048,3121019,01,11650,0,11650,,10600,잠원동,110000.0,2015-04-27
1872,,래미안방배에버뉴,11650-3181,775,1,1977,,,,"90,000",17,4,2015,,,181.481,6,775-1,1,N,,동광로19길,00051,00000,4163118,01,11650,0,11650,,10100,방배동,90000.0,2015-04-17
1873,,서초이오빌,11650-521,1593,7,2003,,,,"25,300",29,4,2015,,,43.2,21,1593-7,1,N,,효령로53길,00045,00000,4163646,01,11650,0,11650,,10800,서초동,25300.0,2015-04-29
1874,,방배임광3차,11650-342,1010,1,1988,,,,"39,000",18,4,2015,,,44.61,9,1010-1,1,N,,방배로2길,00024,00005,4163264,01,11650,0,11650,,10100,방배동,39000.0,2015-04-18
1875,,한신23차,11650-205,1,15,1983,,,,"68,700",30,4,2015,,,56.9,6,1-15,1,N,,신반포로19길,00006,00000,4163451,01,11650,0,11650,,10700,반포동,68700.0,2015-04-30
1876,,방배디오슈페리움Ⅰ,11650-3343,3001,2,2006,,,,"67,800",30,4,2015,,,84.82,11,3001-2,1,N,,서초대로,00003,00004,2121002,01,11650,0,11650,,10100,방배동,67800.0,2015-04-30
1877,,서초네이처힐6단지,11650-3874,737,0,2013,,,,"85,000",8,4,2015,,,84.77,16,737,1,N,,태봉로2길,00030,00000,4163582,01,11650,0,11650,,10300,우면동,85000.0,2015-04-08
1878,,반포자이,11650-3500,20,43,2009,,,,"209,500",30,4,2015,,,165.446,15,20-43,1,N,,신반포로,00270,00000,3121017,02,11650,0,11650,,10700,반포동,209500.0,2015-04-30
1879,,래미안방배아트힐(1008-2),11650-658,1008,2,2004,,,,"98,500",8,4,2015,,,127.61,12,1008-2,1,N,,남부순환로,02311,00012,2000003,01,11650,0,11650,,10100,방배동,98500.0,2015-04-08
1880,,다우월드아파트,11650-594,1357,44,2003,,,,"46,000",29,4,2015,,,83.42,4,1357-44,1,N,,강남대로45길,00011,00000,4163021,01,11650,0,11650,,10800,서초동,46000.0,2015-04-29
1881,,방배2차현대홈타운,11650-380,2001,0,2001,,,,"88,200",28,4,2015,,,84.94,7,2001,1,N,,서초대로1길,00034,00000,4163389,01,11650,0,11650,,10100,방배동,88200.0,2015-04-28
1882,,신반포10,11650-108,58,16,1981,,,,"86,000",10,4,2015,,,76.32,11,58-16,1,N,,나루터로4길,00039,00000,4163049,01,11650,0,11650,,10600,잠원동,86000.0,2015-04-10
1883,,롯데캐슬클래식,11650-3300,1312,3,2006,,,,"88,500",5,4,2015,,,74.3,22,1312-3,1,N,,서운로,00200,00000,3121016,01,11650,0,11650,,10800,서초동,88500.0,2015-04-05
1884,,성영,11650-731,206,7,2002,,,,"39,000",30,4,2015,,,69.4,2,206-7,1,N,,매헌로6길,00042,00000,4163179,01,11650,0,11650,,10200,양재동,39000.0,2015-04-30
1885,,신반포2,11650-117,73,0,1978,,,,"110,000",27,4,2015,,,92.2,8,73,1,N,,신반포로23길,00041,00000,4163452,01,11650,0,11650,,10600,잠원동,110000.0,2015-04-27
1886,,우성KBS(113동),11650-488,160,2,1996,,,,"66,000",3,4,2015,,,84.69,8,160-2,1,N,,바우뫼로,00091,00000,3121009,01,11650,0,11650,,10200,양재동,66000.0,2015-04-03
1887,,동일하이빌,11650-3339,1542,1,2006,,,,"89,300",24,4,2015,,,100.39,14,1542-1,1,N,,서초대로,00240,00000,2121002,02,11650,0,11650,,10800,서초동,89300.0,2015-04-24
1888,,대우(효령),11650-272,1038,0,1992,,,,"67,700",13,4,2015,,,84.93,5,1038,1,N,,효령로,00084,00000,3121021,01,11650,0,11650,,10100,방배동,67700.0,2015-04-13
1889,,삼풍아파트,11650-28,1685,0,1988,,,,"138,000",24,4,2015,,,130.73,15,1685,1,N,,서초중앙로,00200,00000,3121024,03,11650,0,11650,,10800,서초동,138000.0,2015-04-24
1890,,서초더샵포레,11650-4063,411,0,2014,,,,"75,000",7,4,2015,,,84.81,3,411,1,N,,헌릉로8길,00058,00000,4163749,02,11650,0,11650,,10900,내곡동,75000.0,2015-04-07
1891,,서초트라팰리스,11650-3238,1344,13,2005,,,,"104,000",10,4,2015,,,133.05,10,1344-13,1,N,,효령로72길,00057,00000,4163657,01,11650,0,11650,,10800,서초동,104000.0,2015-04-10
1892,,태림,11650-649,912,13,2004,,,,"59,500",25,4,2015,,,102.8,3,912-13,1,N,,방배로11길,00017,00000,4163250,01,11650,0,11650,,10100,방배동,59500.0,2015-04-25
1893,,신반포2,11650-117,73,0,1978,,,,"126,000",7,4,2015,,,107.31,7,73,1,N,,신반포로23길,00041,00000,4163452,01,11650,0,11650,,10600,잠원동,126000.0,2015-04-07
1894,,멤버스빌,11650-403,918,14,2003,,,,"44,000",18,4,2015,,,74.52,6,918-14,1,N,,효령로23길,00031,00000,4163625,01,11650,0,11650,,10100,방배동,44000.0,2015-04-18
1895,,레베빌,11650-3306,1,40,2006,,,,"196,000",24,4,2015,,,244.41,1,1-40,1,N,,사평대로6길,00109,00017,4163339,01,11650,0,11650,,10100,방배동,196000.0,2015-04-24
1896,,방배대우멤버스카운티502,11650-750,801,5,2004,,,,"135,000",24,4,2015,,,172.28,1,801-5,1,N,,동광로28길,00019,00000,4163123,01,11650,0,11650,,10100,방배동,135000.0,2015-04-24
1897,,롯데캐슬클래식,11650-3300,1312,3,2006,,,,"94,000",8,4,2015,,,84.98,2,1312-3,1,N,,서운로,00200,00000,3121016,00,11650,,11650,,10800,서초동,94000.0,2015-04-08
1898,,방배1차현대홈타운,11650-290,1344,0,1999,,,,"58,000",24,4,2015,,,59.94,19,1344,1,N,,서초대로1길,00030,00000,4163389,01,11650,0,11650,,10100,방배동,58000.0,2015-04-24
1899,,한강,11650-144,49,8,1989,,,,"83,800",23,4,2015,,,84.53,13,49-8,1,N,,잠원로,00213,00010,3121019,01,11650,0,11650,,10600,잠원동,83800.0,2015-04-23
1900,,브라운스톤방배,11650-630,899,16,2005,,,,"84,900",13,4,2015,,,84.96,12,899-16,1,N,,서초대로26길,00019,00000,4163394,01,11650,0,11650,,10100,방배동,84900.0,2015-04-13
1901,,롯데캐슬클래식,11650-3300,1312,3,2006,,,,"124,500",1,4,2015,,,133.45,7,1312-3,1,N,,서운로,00200,00000,3121016,00,11650,,11650,,10800,서초동,124500.0,2015-04-01
1902,,방배삼성홈타운(102),11650-740,877,6,2004,,,,"62,000",4,4,2015,,,84.86,3,877-6,1,N,,서초대로27길,00018,00000,4163395,01,11650,0,11650,,10100,방배동,62000.0,2015-04-04
1903,,롯데캐슬아르떼,11650-4044,424,28,2013,,,,"110,000",23,4,2015,,,84.974,13,424-28,1,N,,방배천로18길,00011,00000,4163687,01,11650,0,11650,,10100,방배동,110000.0,2015-04-23
1904,,롯데캐슬클래식,11650-3300,1312,3,2006,,,,"118,000",15,4,2015,,,120.18,8,1312-3,1,N,,서운로,00197,00000,3121016,00,11650,,11650,,10800,서초동,118000.0,2015-04-15
1905,,현대홈타운,11650-624,1506,88,2005,,,,"105,000",21,4,2015,,,134.19,8,1506-88,1,N,,반포대로23길,00071,00000,4163234,01,11650,0,11650,,10800,서초동,105000.0,2015-04-21
1906,,서리풀e편한세상,11650-3573,906,13,2010,,,,"164,000",23,4,2015,,,148.56,1,906-13,1,N,,효령로33길,00050,00000,4163633,01,11650,0,11650,,10100,방배동,164000.0,2015-04-23
1907,,코오롱,11650-482,70,0,1994,,,,"49,000",27,4,2015,,,52.47,2,70,1,N,,바우뫼로,00053,00000,3121009,02,11650,0,11650,,10300,우면동,49000.0,2015-04-27
1908,,서초한빛삼성,11650-42,1509,1,1999,,,,"84,500",7,4,2015,,,99.06,9,1509-1,1,N,,서초대로40길,00072,00000,4163406,01,11650,0,11650,,10800,서초동,84500.0,2015-04-07
1909,,반포자이,11650-3500,20,43,2009,,,,"134,000",19,4,2015,,,84.943,18,20-43,1,N,,신반포로,00270,00000,3121017,02,11650,0,11650,,10700,반포동,134000.0,2015-04-19
1910,,래미안서초7차,11650-3243,1642,34,2006,,,,"98,500",26,4,2015,,,110.68,6,1642-34,1,N,,사임당로17길,00080,00000,4163313,01,11650,0,11650,,10800,서초동,98500.0,2015-04-26
1911,,아크로비스타,11650-724,1685,3,2004,,,,"139,000",21,4,2015,,,151.61,14,1685-3,1,N,,서초중앙로,00188,00000,3121024,03,11650,0,11650,,10800,서초동,139000.0,2015-04-21
1912,,신반포4,11650-125,70,0,1979,,,,"110,000",10,4,2015,,,96.48,11,70,1,N,,잠원로,00037,00048,3121019,01,11650,0,11650,,10600,잠원동,110000.0,2015-04-10
1913,,서초4현대,11650-30,1684,0,2000,,,,"44,500",27,4,2015,,,52.36,9,1684,1,N,,고무래로,00094,00000,3121001,02,11650,0,11650,,10800,서초동,44500.0,2015-04-27
1914,,우성아파트,11650-60,1326,17,1998,,,,"66,500",3,4,2015,,,59.93,4,1326-17,1,N,,서초대로74길,00030,00000,4163433,01,11650,0,11650,,10800,서초동,66500.0,2015-04-03
1915,,대림,11650-479,57,0,1995,,,,"93,000",18,4,2015,,,130.89,8,57,1,N,,바우뫼로7길,00051,00000,4163219,01,11650,0,11650,,10300,우면동,93000.0,2015-04-18
1916,,서초더샵포레,11650-4063,411,0,2014,,,,"76,400",29,4,2015,,,84.6,5,411,1,N,,헌릉로8길,00058,00000,4163749,02,11650,0,11650,,10900,내곡동,76400.0,2015-04-29
1917,,서초파라곤,11650-3235,1327,29,2005,,,,"59,900",21,4,2015,,,84.98,11,1327-29,1,N,,서초대로74길,00029,00000,4163433,01,11650,0,11650,,10800,서초동,59900.0,2015-04-21
1918,,서초더샵포레,11650-4063,411,0,2014,,,,"70,000",8,4,2015,,,84.81,6,411,1,N,,헌릉로8길,00058,00000,4163749,02,11650,0,11650,,10900,내곡동,70000.0,2015-04-08
1919,,동아,11650-102,157,0,2002,,,,"94,350",3,4,2015,,,84.91,8,157,1,N,,신반포로33길,00015,00000,4163453,01,11650,0,11650,,10600,잠원동,94350.0,2015-04-03
1920,,신반포18(49-17),11650-115,49,17,1983,,,,"56,750",9,4,2015,,,50.64,13,49-17,1,N,,잠원로,00195,00000,3121019,01,11650,0,11650,,10600,잠원동,56750.0,2015-04-09
1921,,반포경남아파트,11650-159,1,8,1978,,,,"147,700",13,4,2015,,,131.93,8,1-8,1,N,,신반포로,00137,00000,3121017,02,11650,0,11650,,10700,반포동,147700.0,2015-04-13
1922,,서초네이처힐3단지,11650-3864,717,0,2013,,,,"83,000",27,4,2015,,,84.61,5,717,1,N,,태봉로2길,00060,00000,4163582,01,11650,0,11650,,10300,우면동,83000.0,2015-04-27
1923,,래미안퍼스티지,11650-3559,18,1,2009,,,,"152,000",18,4,2015,,,84.93,8,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,152000.0,2015-04-18
1924,,브라운스톤방배,11650-630,899,16,2005,,,,"89,500",6,4,2015,,,97.64,10,899-16,1,N,,서초대로26길,00019,00000,4163394,01,11650,0,11650,,10100,방배동,89500.0,2015-04-06
1925,,현대아파트,11650-85,1346,0,1989,,,,"60,000",10,4,2015,,,84.33,9,1346,1,N,,효령로68길,00013,00000,4163654,00,11650,,11650,,10800,서초동,60000.0,2015-04-10
1926,,유원서초,11650-62,1687,0,1993,,,,"80,700",14,4,2015,,,84.87,8,1687,1,N,,서초중앙로24길,00043,00000,4163710,01,11650,0,11650,,10800,서초동,80700.0,2015-04-14
1927,,우성1,11650-56,1336,0,1979,,,,"97,000",16,4,2015,,,100.25,9,1336,1,N,,서운로,00062,00000,3121016,01,11650,0,11650,,10800,서초동,97000.0,2015-04-16
1928,,서초동롯데캐슬리버티,11650-833,1620,20,2005,,,,"82,500",29,4,2015,,,84.99,6,1620-20,1,N,,사임당로10길,00039,00000,4163309,01,11650,0,11650,,10800,서초동,82500.0,2015-04-29
1929,,훼미리,11650-154,51,0,1992,,,,"79,000",18,4,2015,,,84.83,3,51,1,N,,잠원로,00202,00011,3121019,01,11650,0,11650,,10600,잠원동,79000.0,2015-04-18
1930,,신반포8,11650-129,60,3,1981,,,,"65,000",21,4,2015,,,52.74,11,60-3,1,N,,나루터로4길,00028,00000,4163049,01,11650,0,11650,,10600,잠원동,65000.0,2015-04-21
1931,,삼호1동~3동,11650-309,770,1,1975,,,,"57,000",24,4,2015,,,80.33,6,770-1,1,N,,방배로43길,00021,00000,4163277,00,11650,,11650,,10100,방배동,57000.0,2015-04-24
1932,,서초더샵포레,11650-4063,411,0,2014,,,,"77,000",6,4,2015,,,84.81,15,411,1,N,,헌릉로8길,00058,00000,4163749,02,11650,0,11650,,10900,내곡동,77000.0,2015-04-06
1933,,반포미도2차아파트,11650-173,60,5,1989,,,,"72,000",1,4,2015,,,71.49,15,60-5,1,N,,사평대로,00240,00000,2121001,02,11650,0,11650,,10700,반포동,72000.0,2015-04-01
1934,,블루힐65,11650-3946,1553,15,2013,,,,"27,000",29,4,2015,,,22.5,9,1553-15,1,N,,반포대로30길,00009,00000,4163239,01,11650,0,11650,,10800,서초동,27000.0,2015-04-29
1935,,반포대우멤버스카운티,11650-499,111,11,2003,,,,"72,500",9,4,2015,,,112.88,2,111-11,1,N,,사평대로16길,00014,00000,4163323,01,11650,0,11650,,10700,반포동,72500.0,2015-04-09
1936,,반포대우멤버스카운티2차,11650-691,100,3,2004,,,,"108,000",18,4,2015,,,141.69,1,100-3,1,N,,사평대로20길,00079,00000,4163326,01,11650,0,11650,,10700,반포동,108000.0,2015-04-18
1937,,아크로비스타,11650-724,1685,3,2004,,,,"128,000",28,4,2015,,,149.08,7,1685-3,1,N,,서초중앙로,00188,00000,3121024,03,11650,0,11650,,10800,서초동,128000.0,2015-04-28
1938,,서초더샵포레,11650-4063,411,0,2014,,,,"65,000",11,4,2015,,,84.41,4,411,1,N,,헌릉로8길,00058,00000,4163749,02,11650,0,11650,,10900,내곡동,65000.0,2015-04-11
1939,,신반포7,11650-128,65,32,1980,,,,"140,000",14,4,2015,,,140.04,7,65-32,1,N,,잠원로,00088,00000,3121019,01,11650,0,11650,,10600,잠원동,140000.0,2015-04-14
1940,,우성,11650-134,74,1,1978,,,,"109,000",11,4,2015,,,101.87,3,74-1,1,N,,신반포로23길,00005,00000,4163452,01,11650,0,11650,,10600,잠원동,109000.0,2015-04-11
1941,,루이스캐슬,11650-3332,478,8,2006,,,,"59,000",25,4,2015,,,114.46,4,478-8,1,N,,효령로4길,00010,00000,4163643,01,11650,0,11650,,10100,방배동,59000.0,2015-04-25
1942,,래미안퍼스티지,11650-3559,18,1,2009,,,,"280,000",21,4,2015,,,169.31,25,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,280000.0,2015-04-21
1943,,동아,11650-102,157,0,2002,,,,"75,000",9,4,2015,,,59.92,9,157,1,N,,신반포로33길,00015,00000,4163453,01,11650,0,11650,,10600,잠원동,75000.0,2015-04-09
1944,,우성아파트,11650-60,1326,17,1998,,,,"79,000",21,4,2015,,,76.67,6,1326-17,1,N,,서초대로74길,00030,00000,4163433,01,11650,0,11650,,10800,서초동,79000.0,2015-04-21
1945,,삼익,11650-305,1018,1,1981,,,,"105,000",28,4,2015,,,151.54,11,1018-1,1,N,,효령로34길,00079,00000,4163634,01,11650,0,11650,,10100,방배동,105000.0,2015-04-28
1946,,레미안서초6차(1520-9),11650-3277,1520,9,2006,,,,"85,000",18,4,2015,,,113.94,5,1520-9,1,N,,반포대로21길,00074,00000,4163232,01,11650,0,11650,,10800,서초동,85000.0,2015-04-18
1947,,신반포6,11650-127,74,2,1980,,,,"116,000",20,4,2015,,,108.02,9,74-2,1,N,,신반포로,00171,00000,3121017,01,11650,0,11650,,10600,잠원동,116000.0,2015-04-20
1948,,신반포6,11650-127,74,2,1980,,,,"114,000",4,4,2015,,,108.02,12,74-2,1,N,,신반포로,00171,00000,3121017,01,11650,0,11650,,10600,잠원동,114000.0,2015-04-04
1949,,신반포5,11650-126,64,8,1980,,,,"100,500",11,4,2015,,,101.91,11,64-8,1,N,,잠원로,00127,00000,3121019,01,11650,0,11650,,10600,잠원동,100500.0,2015-04-11
1950,,한신3차,11650-206,1,1,1978,,,,"133,800",21,4,2015,,,108.89,10,1-1,1,N,,신반포로19길,00010,00000,4163451,01,11650,0,11650,,10700,반포동,133800.0,2015-04-21
1951,,신반포5,11650-126,64,8,1980,,,,"97,000",23,4,2015,,,101.91,2,64-8,1,N,,잠원로,00127,00000,3121019,01,11650,0,11650,,10600,잠원동,97000.0,2015-04-23
1952,,래미안퍼스티지,11650-3559,18,1,2009,,,,"199,000",3,4,2015,,,115.65,23,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,199000.0,2015-04-03
1953,,동고,11650-480,59,0,1995,,,,"55,000",20,4,2015,,,77.14,2,59,1,N,,바우뫼로7길,00029,00000,4163219,01,11650,0,11650,,10300,우면동,55000.0,2015-04-20
1954,,신동아아파트(1차),11650-53,1333,0,1978,,,,"87,500",18,4,2015,,,101.6,5,1333,1,N,,사임당로,00137,00000,3121014,01,11650,0,11650,,10800,서초동,87500.0,2015-04-18
1955,,서초이오빌,11650-521,1593,7,2003,,,,"22,200",30,4,2015,,,36.66,24,1593-7,1,N,,효령로53길,00045,00000,4163646,01,11650,0,11650,,10800,서초동,22200.0,2015-04-30
1956,,반포자이,11650-3500,20,43,2009,,,,"98,000",9,4,2015,,,59.98,7,20-43,1,N,,신반포로,00270,00000,3121017,02,11650,0,11650,,10700,반포동,98000.0,2015-04-09
1957,,래미안퍼스티지,11650-3559,18,1,2009,,,,"156,000",15,4,2015,,,84.93,25,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,156000.0,2015-04-15
1958,,반포자이,11650-3500,20,43,2009,,,,"184,300",21,4,2015,,,132.439,20,20-43,1,N,,신반포로,00270,00000,3121017,02,11650,0,11650,,10700,반포동,184300.0,2015-04-21
1959,,래미안퍼스티지,11650-3559,18,1,2009,,,,"157,000",8,4,2015,,,84.93,6,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,157000.0,2015-04-08
1960,,래미안퍼스티지,11650-3559,18,1,2009,,,,"270,000",7,4,2015,,,222.15,4,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,270000.0,2015-04-07
1961,,래미안퍼스티지,11650-3559,18,1,2009,,,,"305,000",15,4,2015,,,198.04,8,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,305000.0,2015-04-15
1962,,래미안퍼스티지,11650-3559,18,1,2009,,,,"210,000",12,4,2015,,,135.92,23,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,210000.0,2015-04-12
1963,,반포훼미리(102동),11650-549,712,19,2003,,,,"55,000",22,4,2015,,,71.88,5,712-19,1,N,,주흥13길,00038,00000,4163550,01,11650,0,11650,,10700,반포동,55000.0,2015-04-22
1964,,아남,11650-54,1641,13,1989,,,,"57,000",4,4,2015,,,71.1,12,1641-13,1,N,,사임당로23길,00053,00000,4163318,01,11650,0,11650,,10800,서초동,57000.0,2015-04-04
1965,,신반포청구,11650-141,63,2,1998,,,,"92,900",10,4,2015,,,84.86,11,63-2,1,N,,신반포로33길,00066,00000,4163453,01,11650,0,11650,,10600,잠원동,92900.0,2015-04-10
1966,,방배삼성홈타운(101),11650-737,877,4,2004,,,,"80,500",2,4,2015,,,128.05,3,877-4,1,N,,서초대로27길,00020,00000,4163395,01,11650,0,11650,,10100,방배동,80500.0,2015-04-02
1967,,신한엔시모,11650-3184,802,4,2005,,,,"172,000",17,4,2015,,,244.57,3,802-4,1,N,,방배로32길,00067,00010,4163267,01,11650,0,11650,,10100,방배동,172000.0,2015-04-17
1968,,신반포9,11650-130,60,6,1981,,,,"85,000",3,4,2015,,,75.95,6,60-6,1,N,,신반포로33길,00030,00000,4163453,01,11650,0,11650,,10600,잠원동,85000.0,2015-04-03
1969,,반포경남아파트,11650-159,1,8,1978,,,,"89,000",20,4,2015,,,73.5,7,1-8,1,N,,신반포로,00137,00000,3121017,02,11650,0,11650,,10700,반포동,89000.0,2015-04-20
1970,,반포경남아파트,11650-159,1,8,1978,,,,"88,300",16,4,2015,,,71.97,6,1-8,1,N,,신반포로,00137,00000,3121017,02,11650,0,11650,,10700,반포동,88300.0,2015-04-16
1971,,우정에쉐르,11650-702,1355,24,2004,,,,"56,500",20,4,2015,,,82.55,6,1355-24,1,N,,서운로3길,00029,00000,4163379,01,11650,0,11650,,10800,서초동,56500.0,2015-04-20
1972,,롯데캐슬갤럭시,11650-155,50,0,2002,,,,"129,000",26,4,2015,,,133.41,2,50,1,N,,잠원로14길,00003,00000,4163526,01,11650,0,11650,,10600,잠원동,129000.0,2015-04-26
1973,,라인,11650-169,70,0,1995,,,,"72,500",22,4,2015,,,84.89,2,70,1,N,,서래로10길,00026,00000,4163357,01,11650,0,11650,,10700,반포동,72500.0,2015-04-22
1974,,삼호1동~3동,11650-309,770,1,1975,,,,"79,000",10,4,2015,,,116.13,9,770-1,1,N,,방배로43길,00021,00000,4163277,01,11650,0,11650,,10100,방배동,79000.0,2015-04-10
1975,,신동아,11650-322,988,1,1981,,,,"130,000",7,4,2015,,,175.04,6,988-1,1,N,,효령로,00164,00000,3121021,01,11650,0,11650,,10100,방배동,130000.0,2015-04-07
1976,,임광,11650-341,1015,0,1985,,,,"90,000",23,4,2015,,,136.38,1,1015,1,N,,방배로,00014,00000,3121010,01,11650,0,11650,,10100,방배동,90000.0,2015-04-23
1977,,서리풀e편한세상,11650-3573,906,13,2010,,,,"81,500",24,4,2015,,,59.94,11,906-13,1,N,,효령로33길,00050,00000,4163633,01,11650,0,11650,,10100,방배동,81500.0,2015-04-24
1978,,래미안서초유니빌,11650-518,1445,4,2003,,,,"48,700",11,4,2015,,,66.415,10,1445-4,1,N,,서초중앙로,00026,00000,3121024,03,11650,0,11650,,10800,서초동,48700.0,2015-04-11
1979,,래미안방배에버뉴,11650-3181,775,1,1977,,,,"95,000",16,4,2015,,,181.481,3,775-1,1,N,,동광로19길,00051,00000,4163118,01,11650,0,11650,,10100,방배동,95000.0,2015-04-16
1980,,양재테크노2차,11650-661,6,13,2002,,,,"53,000",27,4,2015,,,129.23,2,6-13,1,N,,바우뫼로43길,00023,00000,4163216,01,11650,0,11650,,10200,양재동,53000.0,2015-04-27
1981,,래미안퍼스티지,11650-3559,18,1,2009,,,,"285,000",3,4,2015,,,198.04,11,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,285000.0,2015-04-03
1982,,서초이오빌,11650-521,1593,7,2003,,,,"27,000",9,4,2015,,,45.96,11,1593-7,1,N,,효령로53길,00045,00000,4163646,01,11650,0,11650,,10800,서초동,27000.0,2015-04-09
1983,,신반포5,11650-126,64,8,1980,,,,"98,500",8,4,2015,,,101.91,7,64-8,1,N,,잠원로,00127,00000,3121019,01,11650,0,11650,,10600,잠원동,98500.0,2015-04-08
1984,,래미안퍼스티지,11650-3559,18,1,2009,,,,"152,000",10,4,2015,,,84.93,15,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,152000.0,2015-04-10
1985,,현대멤피스,11650-373,772,13,2001,,,,"111,000",17,4,2015,,,159.47,3,772-13,1,N,,방배로,00239,00000,3121010,01,11650,0,11650,,10100,방배동,111000.0,2015-04-17
