,aptDong,aptNm,aptSeq,bonbun,bubun,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landCd,landLeaseholdGbn,rgstDate,roadNm,roadNmBonbun,roadNmBubun,roadNmCd,roadNmSeq,roadNmSggCd,roadNmbCd,sggCd,slerGbn,umdCd,umdNm,dealAmount_clean,dealDate
4155,,더샵서초,11650-3284,1445,14,2006,,,,"19,700",8,12,2007,,,30.39,24,1445-14,1,N,,서초중앙로2길,00021,00000,4163718,01,11650,0,11650,,10800,서초동,19700.0,2007-12-08
4156,,캐슬렉스,11650-643,799,9,2004,,,,"76,500",13,12,2007,,,155.93,1,799-9,1,N,,방배로32길,00105,00000,4163267,01,11650,0,11650,,10100,방배동,76500.0,2007-12-13
4157,,유원서초,11650-62,1687,0,1993,,,,"75,000",1,12,2007,,,84.82,10,1687,1,N,,서초중앙로24길,00043,00000,4163710,01,11650,0,11650,,10800,서초동,75000.0,2007-12-01
4158,,서초대우아이빌,11650-606,1675,11,2003,,,,"17,000",4,12,2007,,,37.777,10,1675-11,1,N,,서초대로58길,00010,00000,4163421,01,11650,0,11650,,10800,서초동,17000.0,2007-12-04
4159,,대림서초리시온,11650-605,1671,5,2003,,,,"24,500",1,12,2007,,,49.92,8,1671-5,1,N,,서초중앙로22길,00025,00000,4163707,01,11650,0,11650,,10800,서초동,24500.0,2007-12-01
4160,,월드빌라트(999),11650-336,999,0,1994,,,,"40,000",7,12,2007,,,261.49,10,999,1,N,,명달로,00005,00103,3121008,01,11650,0,11650,,10100,방배동,40000.0,2007-12-07
4161,,래미안서초유니빌,11650-518,1445,4,2003,,,,"19,100",7,12,2007,,,43.625,17,1445-4,1,N,,서초중앙로,00026,00000,3121024,03,11650,0,11650,,10800,서초동,19100.0,2007-12-07
4162,,현대성우주상복합아파트,11650-700,1316,15,2002,,,,"75,600",3,12,2007,,,150.95,22,1316-15,1,N,,강남대로61길,00023,00000,4163028,01,11650,0,11650,,10800,서초동,75600.0,2007-12-03
4163,,아남,11650-54,1641,13,1989,,,,"51,000",7,12,2007,,,84.96,3,1641-13,1,N,,사임당로23길,00053,00000,4163318,01,11650,0,11650,,10800,서초동,51000.0,2007-12-07
4164,,강변,11650-97,53,15,1987,,,,"66,000",22,1,2008,,,84.53,10,53-15,1,N,,잠원로,00166,00017,3121019,01,11650,0,11650,,10600,잠원동,66000.0,2008-01-22
4165,,반포2차ApelBaum,11650-3385,612,2,2007,,,,"173,000",30,1,2008,,,222.49,6,612-2,1,N,,사평대로12길,00022,00000,4163321,02,11650,0,11650,,10700,반포동,173000.0,2008-01-30
4166,,코오롱,11650-482,70,0,1994,,,,"49,750",21,1,2008,,,52.47,2,70,1,N,,바우뫼로,00053,00000,3121009,02,11650,0,11650,,10300,우면동,49750.0,2008-01-21
4167,,반포2차ApelBaum,11650-3385,612,2,2007,,,,"155,000",17,1,2008,,,243.97,2,612-2,1,N,,사평대로12길,00022,00000,4163321,02,11650,0,11650,,10700,반포동,155000.0,2008-01-17
4168,,반포미도,11650-172,60,4,1987,,,,"78,390",15,1,2008,,,84.96,8,60-4,1,N,,서초중앙로29길,00028,00000,4163713,01,11650,0,11650,,10700,반포동,78390.0,2008-01-15
4169,,풍림아이원플러스,11650-701,1338,1,2004,,,,"18,200",21,1,2008,,,35.903,9,1338-1,1,N,,효령로77길,00014,00000,4163659,01,11650,0,11650,,10800,서초동,18200.0,2008-01-21
4170,,서초네스피아B,11650-3223,1466,17,2005,,,,"71,690",28,1,2008,,,100.41,5,1466-17,1,N,,명달로4길,00068,00000,4163192,01,11650,0,11650,,10800,서초동,71690.0,2008-01-28
4171,,서초네스피아B,11650-3223,1466,17,2005,,,,"66,911",20,1,2008,,,100.41,4,1466-17,1,N,,명달로4길,00068,00000,4163192,01,11650,0,11650,,10800,서초동,66911.0,2008-01-20
4172,,서초네스피아B,11650-3223,1466,17,2005,,,,"66,911",15,1,2008,,,100.41,4,1466-17,1,N,,명달로4길,00068,00000,4163192,01,11650,0,11650,,10800,서초동,66911.0,2008-01-15
4173,,서초네스피아A,11650-3222,1466,2,2005,,,,"64,521",27,1,2008,,,121.25,3,1466-2,1,N,,명달로4길,00068,00000,4163192,01,11650,0,11650,,10800,서초동,64521.0,2008-01-27
4174,,서초네스피아B,11650-3223,1466,17,2005,,,,"64,521",23,1,2008,,,100.41,3,1466-17,1,N,,명달로4길,00068,00000,4163192,01,11650,0,11650,,10800,서초동,64521.0,2008-01-23
4175,,서초이에스에이3차,11650-407,1006,1,2002,,,,"47,000",5,1,2008,,,59.4,4,1006-1,1,N,,명달로,00015,00000,3121008,01,11650,0,11650,,10100,방배동,47000.0,2008-01-05
4176,,서초네스피아B,11650-3223,1466,17,2005,,,,"59,742",7,1,2008,,,100.41,2,1466-17,1,N,,명달로4길,00068,00000,4163192,01,11650,0,11650,,10800,서초동,59742.0,2008-01-07
4177,,서초이오빌,11650-521,1593,7,2003,,,,"20,300",19,1,2008,,,50.77,11,1593-7,1,N,,효령로53길,00045,00000,4163646,01,11650,0,11650,,10800,서초동,20300.0,2008-01-19
4178,,방배1차현대홈타운,11650-290,1344,0,1999,,,,"55,950",9,1,2008,,,59.94,9,1344,1,N,,서초대로1길,00030,00000,4163389,01,11650,0,11650,,10100,방배동,55950.0,2008-01-09
4179,,서초한빛삼성,11650-42,1509,1,1999,,,,"53,000",4,1,2008,,,59.52,18,1509-1,1,N,,서초대로40길,00072,00000,4163406,01,11650,0,11650,,10800,서초동,53000.0,2008-01-04
4180,,서초이오빌,11650-521,1593,7,2003,,,,"13,000",17,1,2008,,,36.66,16,1593-7,1,N,,효령로53길,00045,00000,4163646,01,11650,0,11650,,10800,서초동,13000.0,2008-01-17
4181,,서초네스피아B,11650-3223,1466,17,2005,,,,"50,262",23,1,2008,,,100.41,2,1466-17,1,N,,명달로4길,00068,00000,4163192,01,11650,0,11650,,10800,서초동,50262.0,2008-01-23
4182,,방배대우디오빌,11650-3191,866,20,2005,,,,"18,000",15,1,2008,,,28.84,14,866-20,1,N,,서초대로,00017,00000,2121002,01,11650,0,11650,,10100,방배동,18000.0,2008-01-15
4183,,방배대우디오빌,11650-3191,866,20,2005,,,,"18,000",18,1,2008,,,29.6,10,866-20,1,N,,서초대로,00017,00000,2121002,01,11650,0,11650,,10100,방배동,18000.0,2008-01-18
4184,,래미안서초유니빌,11650-518,1445,4,2003,,,,"19,500",25,1,2008,,,35.383,17,1445-4,1,N,,서초중앙로,00026,00000,3121024,03,11650,0,11650,,10800,서초동,19500.0,2008-01-25
4185,,레베빌,11650-3306,1,40,2006,,,,"196,000",23,1,2008,,,231.04,6,1-40,1,N,,사평대로6길,00109,00017,4163339,01,11650,0,11650,,10100,방배동,196000.0,2008-01-23
4186,,벨루체팰리스,11650-3414,808,10,2007,,,,"78,000",31,1,2008,,,131.65,2,808-10,1,N,,동광로24길,00022,00000,4163121,01,11650,0,11650,,10100,방배동,78000.0,2008-01-31
4187,,벨루체팰리스,11650-3414,808,10,2007,,,,"65,500",31,1,2008,,,104.65,4,808-10,1,N,,동광로24길,00022,00000,4163121,01,11650,0,11650,,10100,방배동,65500.0,2008-01-31
4188,,코오롱,11650-482,70,0,1994,,,,"48,150",12,1,2008,,,52.47,3,70,1,N,,바우뫼로,00053,00000,3121009,02,11650,0,11650,,10300,우면동,48150.0,2008-01-12
4189,,한신트리플,11650-590,816,1,2004,,,,"18,850",30,1,2008,,,43.93,12,816-1,1,N,,방배로33길,00029,00000,4163268,01,11650,0,11650,,10100,방배동,18850.0,2008-01-30
4190,,더샵서초,11650-3284,1445,14,2006,,,,"25,500",16,1,2008,,,33.06,28,1445-14,1,N,,서초중앙로2길,00021,00000,4163718,01,11650,0,11650,,10800,서초동,25500.0,2008-01-16
4191,,래미안서초유니빌,11650-518,1445,4,2003,,,,"21,900",26,1,2008,,,44.447,13,1445-4,1,N,,서초중앙로,00026,00000,3121024,03,11650,0,11650,,10800,서초동,21900.0,2008-01-26
4192,,삼풍아파트,11650-28,1685,0,1988,,,,"81,500",30,1,2008,,,79.47,5,1685,1,N,,서초중앙로,00200,00000,3121024,03,11650,0,11650,,10800,서초동,81500.0,2008-01-30
4193,,신반포5,11650-126,64,8,1980,,,,"92,700",29,1,2008,,,101.91,11,64-8,1,N,,잠원로,00127,00000,3121019,01,11650,0,11650,,10600,잠원동,92700.0,2008-01-29
4194,,반포두산힐스빌,11650-168,54,5,2001,,,,"25,000",19,1,2008,,,47.7,4,54-5,1,N,,고무래로10길,00016,00000,4163042,01,11650,0,11650,,10700,반포동,25000.0,2008-01-19
4195,,방배1차현대홈타운,11650-290,1344,0,1999,,,,"56,500",7,1,2008,,,59.94,7,1344,1,N,,서초대로1길,00030,00000,4163389,01,11650,0,11650,,10100,방배동,56500.0,2008-01-07
4196,,서초레몬,11650-3230,1600,11,2005,,,,"22,000",7,1,2008,,,38.31,12,1600-11,1,N,,서초중앙로,00045,00000,3121024,03,11650,0,11650,,10800,서초동,22000.0,2008-01-07
4197,,신영체르니,11650-461,90,0,2002,,,,"18,000",23,1,2008,,,39.1,3,90,1,N,,논현로27길,00057,00000,4163097,01,11650,0,11650,,10200,양재동,18000.0,2008-01-23
4198,,신영체르니,11650-461,90,0,2002,,,,"15,500",14,1,2008,,,32.08,6,90,1,N,,논현로27길,00057,00000,4163097,01,11650,0,11650,,10200,양재동,15500.0,2008-01-14
4199,,반포2차ApelBaum,11650-3385,612,2,2007,,,,"170,000",22,1,2008,,,232.54,6,612-2,1,N,,사평대로12길,00022,00000,4163321,02,11650,0,11650,,10700,반포동,170000.0,2008-01-22
4200,,서초이오빌,11650-521,1593,7,2003,,,,"15,000",28,1,2008,,,45.96,6,1593-7,1,N,,효령로53길,00045,00000,4163646,01,11650,0,11650,,10800,서초동,15000.0,2008-01-28
4201,,방배대우디오빌,11650-3191,866,20,2005,,,,"17,900",26,1,2008,,,29.6,9,866-20,1,N,,서초대로,00017,00000,2121002,01,11650,0,11650,,10100,방배동,17900.0,2008-01-26
4202,,한신상가,11650-231,885,0,1974,,,,"67,500",18,1,2008,,,95.07,4,885,1,N,,신반포로,00027,00006,3121017,02,11650,0,11650,,10700,반포동,67500.0,2008-01-18
4203,,현대이에스에이아파트,11650-532,1338,0,2002,,,,"63,000",25,1,2008,,,163.95,10,1338,1,N,,효령로77길,00020,00000,4163659,01,11650,0,11650,,10800,서초동,63000.0,2008-01-25
4204,,한양,11650-151,66,0,1979,,,,"90,000",18,1,2008,,,106.05,4,66,1,N,,잠원로,00062,00000,3121019,01,11650,0,11650,,10600,잠원동,90000.0,2008-01-18
4205,,신반포2,11650-117,73,0,1978,,,,"146,000",19,1,2008,,,137.66,6,73,1,N,,신반포로23길,00041,00000,4163452,01,11650,0,11650,,10600,잠원동,146000.0,2008-01-19
4206,,현대멤피스,11650-373,772,13,2001,,,,"116,300",19,1,2008,,,158.82,13,772-13,1,N,,방배로,00249,00000,3121010,01,11650,0,11650,,10100,방배동,116300.0,2008-01-19
4207,,서초이오빌,11650-521,1593,7,2003,,,,"14,300",10,1,2008,,,36.66,18,1593-7,1,N,,효령로53길,00045,00000,4163646,01,11650,0,11650,,10800,서초동,14300.0,2008-01-10
4208,,대우아이빌,11650-101,42,13,2001,,,,"14,000",2,1,2008,,,27.07,2,42-13,1,N,,신반포로45길,00023,00000,4163459,01,11650,0,11650,,10600,잠원동,14000.0,2008-01-02
4209,,서초동삼성쉐르빌2,11650-608,1330,0,2002,,,,"20,000",19,1,2008,,,35.22,13,1330,1,N,,강남대로53길,00011,00000,4163026,01,11650,0,11650,,10800,서초동,20000.0,2008-01-19
4210,,방배대우디오빌,11650-3191,866,20,2005,,,,"17,600",18,1,2008,,,29.6,16,866-20,1,N,,서초대로,00017,00000,2121002,01,11650,0,11650,,10100,방배동,17600.0,2008-01-18
4211,,신반포5,11650-126,64,8,1980,,,,"86,500",15,1,2008,,,101.91,11,64-8,1,N,,잠원로,00127,00000,3121019,01,11650,0,11650,,10600,잠원동,86500.0,2008-01-15
4212,,한양,11650-233,32,5,1982,,,,"141,000",24,1,2008,,,155.17,8,32-5,1,N,,서초중앙로,00220,00000,3121024,02,11650,0,11650,,10700,반포동,141000.0,2008-01-24
4213,,래미안서초유니빌,11650-518,1445,4,2003,,,,"21,000",16,1,2008,,,45.255,16,1445-4,1,N,,서초중앙로,00026,00000,3121024,03,11650,0,11650,,10800,서초동,21000.0,2008-01-16
4214,,반포에스케이뷰,11650-3344,112,15,2006,,,,"150,913",10,1,2008,,,204.81,2,112-15,1,N,,사평대로14길,00012,00000,4163322,01,11650,0,11650,,10700,반포동,150913.0,2008-01-10
4215,,우성,11650-440,154,2,1991,,,,"57,000",11,1,2008,,,73.15,4,154-2,1,N,,바우뫼로,00091,00000,3121009,01,11650,0,11650,,10200,양재동,57000.0,2008-01-11
4216,,더샵서초,11650-3284,1445,14,2006,,,,"20,900",4,1,2008,,,30.39,28,1445-14,1,N,,서초중앙로2길,00021,00000,4163718,01,11650,0,11650,,10800,서초동,20900.0,2008-01-04
4217,,대흥,11650-476,7,45,2002,,,,"27,300",10,1,2008,,,56.65,2,7-45,1,N,,강남대로30길,00073,00011,4163015,01,11650,0,11650,,10200,양재동,27300.0,2008-01-10
4218,,신반포5,11650-126,64,8,1980,,,,"90,600",10,1,2008,,,101.91,6,64-8,1,N,,잠원로,00127,00000,3121019,01,11650,0,11650,,10600,잠원동,90600.0,2008-01-10
4219,,방배신삼호,11650-323,725,0,1983,,,,"30,000",9,1,2008,,,185.46,12,725,1,N,,방배로,00270,00000,3121010,01,11650,0,11650,,10100,방배동,30000.0,2008-01-09
4220,,방배1차현대홈타운,11650-290,1344,0,1999,,,,"48,500",14,1,2008,,,59.94,1,1344,1,N,,서초대로1길,00030,00000,4163389,01,11650,0,11650,,10100,방배동,48500.0,2008-01-14
4221,,래미안서초유니빌,11650-518,1445,4,2003,,,,"20,000",19,1,2008,,,47.357,18,1445-4,1,N,,서초중앙로,00026,00000,3121024,03,11650,0,11650,,10800,서초동,20000.0,2008-01-19
4222,,풍림아이원플러스,11650-701,1338,1,2004,,,,"18,000",8,1,2008,,,35.903,10,1338-1,1,N,,효령로77길,00014,00000,4163659,01,11650,0,11650,,10800,서초동,18000.0,2008-01-08
4223,,신영체르니,11650-461,90,0,2002,,,,"15,000",2,1,2008,,,32.08,2,90,1,N,,논현로27길,00057,00000,4163097,01,11650,0,11650,,10200,양재동,15000.0,2008-01-02
4224,,동아,11650-102,157,0,2002,,,,"80,700",8,1,2008,,,84.91,14,157,1,N,,신반포로33길,00015,00000,4163453,01,11650,0,11650,,10600,잠원동,80700.0,2008-01-08
4225,,해청,11650-592,19,0,2003,,,,"60,500",9,1,2008,,,160.46,4,19,1,N,,바우뫼로39길,00032,00006,4163214,01,11650,0,11650,,10200,양재동,60500.0,2008-01-09
4226,,방배대우디오빌,11650-3191,866,20,2005,,,,"17,000",9,1,2008,,,28.84,21,866-20,1,N,,서초대로,00017,00000,2121002,01,11650,0,11650,,10100,방배동,17000.0,2008-01-09
4227,,서초이오빌,11650-521,1593,7,2003,,,,"13,300",3,1,2008,,,36.66,13,1593-7,1,N,,효령로53길,00045,00000,4163646,01,11650,0,11650,,10800,서초동,13300.0,2008-01-03
4228,,방배임광3차,11650-342,1010,1,1988,,,,"38,250",8,1,2008,,,51.84,2,1010-1,1,N,,방배로2길,00024,00006,4163264,01,11650,0,11650,,10100,방배동,38250.0,2008-01-08
4229,,신반포4,11650-125,70,0,1979,,,,"104,000",3,1,2008,,,105.89,11,70,1,N,,잠원로,00037,00048,3121019,01,11650,0,11650,,10600,잠원동,104000.0,2008-01-03
4230,,서초이오빌,11650-521,1593,7,2003,,,,"16,000",16,1,2008,,,45.96,24,1593-7,1,N,,효령로53길,00045,00000,4163646,01,11650,0,11650,,10800,서초동,16000.0,2008-01-16
4231,,래미안서초7차,11650-3243,1642,34,2006,,,,"116,118",12,1,2008,,,148.08,2,1642-34,1,N,,사임당로17길,00080,00000,4163313,01,11650,0,11650,,10800,서초동,116118.0,2008-01-12
4232,,서초한신리빙타워,11650-44,1533,0,1999,,,,"18,000",17,1,2008,,,42.55,17,1533,1,N,,효령로,00237,00000,3121021,02,11650,0,11650,,10800,서초동,18000.0,2008-01-17
4233,,삼호가든맨션(4차),11650-195,30,18,1983,,,,"75,000",10,1,2008,,,96.6,9,30-18,1,N,,사평대로,00310,00008,2121001,02,11650,0,11650,,10700,반포동,75000.0,2008-01-10
4234,,삼성래미안1,11650-503,2626,0,2003,,,,"52,250",8,1,2008,,,59.9,7,2626,1,N,,방배선행길,00002,00000,4163671,01,11650,0,11650,,10100,방배동,52250.0,2008-01-08
4235,,신영체르니,11650-461,90,0,2002,,,,"19,800",14,1,2008,,,39.1,8,90,1,N,,논현로27길,00057,00000,4163097,01,11650,0,11650,,10200,양재동,19800.0,2008-01-14
4236,,한신트리플,11650-590,816,1,2004,,,,"24,700",7,1,2008,,,57.37,7,816-1,1,N,,방배로33길,00029,00000,4163268,01,11650,0,11650,,10100,방배동,24700.0,2008-01-07
4237,,한신트리플,11650-590,816,1,2004,,,,"15,500",11,1,2008,,,39.31,5,816-1,1,N,,방배로33길,00029,00000,4163268,01,11650,0,11650,,10100,방배동,15500.0,2008-01-11
4238,,진흥아파트,11650-66,1315,0,1979,,,,"164,500",9,1,2008,,,160.46,12,1315,1,N,,서초대로,00385,00000,2121002,02,11650,0,11650,,10800,서초동,164500.0,2008-01-09
4239,,대건딜라이트,11650-566,593,19,2003,,,,"127,000",7,1,2008,,,244.98,3,593-19,1,N,,남부순환로297길,00044,00000,4163062,01,11650,0,11650,,10100,방배동,127000.0,2008-01-07
4240,,브라운스톤서초(1677-1),11650-3278,1677,1,2006,,,,"52,500",5,2,2008,,,80.09,15,1677-1,1,N,,서초대로,00334,00000,2121002,02,11650,0,11650,,10800,서초동,52500.0,2008-02-05
4241,,서초이오빌,11650-521,1593,7,2003,,,,"13,200",28,2,2008,,,36.66,15,1593-7,1,N,,효령로53길,00045,00000,4163646,01,11650,0,11650,,10800,서초동,13200.0,2008-02-28
4242,,한라,11650-483,67,0,1994,,,,"50,000",29,2,2008,,,59.98,1,67,1,N,,바우뫼로,00033,00000,3121009,02,11650,0,11650,,10300,우면동,50000.0,2008-02-29
4243,,엘르빌,11650-583,985,15,2003,,,,"64,000",28,2,2008,,,141.83,2,985-15,1,N,,효령로34길,00017,00000,4163634,01,11650,0,11650,,10100,방배동,64000.0,2008-02-28
4244,,Venessere,11650-3369,843,6,2007,,,,"95,000",27,2,2008,,,163.16,4,843-6,1,N,,방배로32길,00084,00000,4163267,01,11650,0,11650,,10100,방배동,95000.0,2008-02-27
4245,,엘리제빌,11650-3430,99,1,2007,,,,"145,400",27,2,2008,,,201.81,6,99-1,1,N,,동광로33길,00009,00000,4163126,02,11650,0,11650,,10700,반포동,145400.0,2008-02-27
4246,,서초네스피아B,11650-3223,1466,17,2005,,,,"59,742",29,2,2008,,,100.41,2,1466-17,1,N,,명달로4길,00068,00000,4163192,01,11650,0,11650,,10800,서초동,59742.0,2008-02-29
4247,,현대실크빌,11650-153,62,6,1999,,,,"121,600",28,2,2008,,,244.89,6,62-6,1,N,,신반포로33길,00050,00000,4163453,01,11650,0,11650,,10600,잠원동,121600.0,2008-02-28
4248,,벨루체팰리스,11650-3414,808,10,2007,,,,"77,750",16,2,2008,,,131.65,1,808-10,1,N,,동광로24길,00022,00000,4163121,01,11650,0,11650,,10100,방배동,77750.0,2008-02-16
4249,,벨루체팰리스,11650-3414,808,10,2007,,,,"79,250",24,2,2008,,,131.65,3,808-10,1,N,,동광로24길,00022,00000,4163121,01,11650,0,11650,,10100,방배동,79250.0,2008-02-24
4250,,마샹스,11650-556,1466,3,2003,,,,"48,500",21,2,2008,,,118.98,3,1466-3,1,N,,명달로4길,00076,00000,4163192,01,11650,0,11650,,10800,서초동,48500.0,2008-02-21
4251,,신영체르니,11650-461,90,0,2002,,,,"20,000",26,2,2008,,,39.1,4,90,1,N,,논현로27길,00057,00000,4163097,01,11650,0,11650,,10200,양재동,20000.0,2008-02-26
4252,,벨루체팰리스,11650-3414,808,10,2007,,,,"80,250",18,2,2008,,,131.65,2,808-10,1,N,,동광로24길,00022,00000,4163121,01,11650,0,11650,,10100,방배동,80250.0,2008-02-18
4253,,더샵서초,11650-3284,1445,14,2006,,,,"21,500",21,2,2008,,,30.39,26,1445-14,1,N,,서초중앙로2길,00021,00000,4163718,01,11650,0,11650,,10800,서초동,21500.0,2008-02-21
4254,,한라,11650-483,67,0,1994,,,,"52,800",23,2,2008,,,59.98,4,67,1,N,,바우뫼로,00033,00000,3121009,02,11650,0,11650,,10300,우면동,52800.0,2008-02-23
4255,,세양아르비채102동,11650-3246,425,1,2006,,,,"71,236",15,2,2008,,,134.159,5,425-1,1,N,,방배천로,00092,00000,3121012,01,11650,0,11650,,10100,방배동,71236.0,2008-02-15
4256,,서초이오빌,11650-521,1593,7,2003,,,,"13,000",27,2,2008,,,36.66,24,1593-7,1,N,,효령로53길,00045,00000,4163646,01,11650,0,11650,,10800,서초동,13000.0,2008-02-27
4257,,몽마르뜨빌(577-4),11650-257,577,4,2002,,,,"26,700",23,2,2008,,,47.72,5,577-4,1,N,,동광로,00160,00000,3121004,02,11650,0,11650,,10700,반포동,26700.0,2008-02-23
4258,,힐하우스(577-79),11650-546,577,79,2003,,,,"44,500",29,2,2008,,,88.35,1,577-79,1,N,,동광로46길,00007,00015,4163133,01,11650,0,11650,,10700,반포동,44500.0,2008-02-29
4259,,반포동피카소빌,11650-535,79,5,2004,,,,"101,000",17,2,2008,,,170.21,2,79-5,1,N,,동광로41길,00032,00001,4163129,01,11650,0,11650,,10700,반포동,101000.0,2008-02-17
4260,,래미안서초유니빌,11650-518,1445,4,2003,,,,"22,500",15,2,2008,,,45.255,18,1445-4,1,N,,서초중앙로,00026,00000,3121024,03,11650,0,11650,,10800,서초동,22500.0,2008-02-15
4261,,방배대우디오빌,11650-3191,866,20,2005,,,,"16,000",18,2,2008,,,29.6,8,866-20,1,N,,서초대로,00017,00000,2121002,01,11650,0,11650,,10100,방배동,16000.0,2008-02-18
4262,,코오롱,11650-482,70,0,1994,,,,"49,000",12,2,2008,,,52.47,2,70,1,N,,바우뫼로,00053,00000,3121009,02,11650,0,11650,,10300,우면동,49000.0,2008-02-12
4263,,반포두산힐스빌,11650-168,54,5,2001,,,,"26,500",27,2,2008,,,47.7,6,54-5,1,N,,고무래로10길,00016,00000,4163042,01,11650,0,11650,,10700,반포동,26500.0,2008-02-27
4264,,서초이오빌,11650-521,1593,7,2003,,,,"12,700",29,2,2008,,,36.66,14,1593-7,1,N,,효령로53길,00045,00000,4163646,01,11650,0,11650,,10800,서초동,12700.0,2008-02-29
4265,,아이파크빌,11650-55,1477,1,2001,,,,"139,566",29,2,2008,,,226.19,5,1477-1,1,N,,반포대로5길,00065,00000,4163245,01,11650,0,11650,,10800,서초동,139566.0,2008-02-29
4266,,서초현대,11650-46,1648,2,1999,,,,"53,000",21,2,2008,,,59.4,12,1648-2,1,N,,사임당로19길,00010,00000,4163315,01,11650,0,11650,,10800,서초동,53000.0,2008-02-21
4267,,대흥,11650-476,7,45,2002,,,,"20,000",29,2,2008,,,45.6,1,7-45,1,N,,강남대로30길,00073,00011,4163015,01,11650,0,11650,,10200,양재동,20000.0,2008-02-29
4268,,신영체르니,11650-461,90,0,2002,,,,"14,000",13,2,2008,,,32.08,5,90,1,N,,논현로27길,00057,00000,4163097,01,11650,0,11650,,10200,양재동,14000.0,2008-02-13
4269,,서초이오빌,11650-521,1593,7,2003,,,,"12,000",26,2,2008,,,36.66,5,1593-7,1,N,,효령로53길,00045,00000,4163646,01,11650,0,11650,,10800,서초동,12000.0,2008-02-26
4270,,한신트리플,11650-590,816,1,2004,,,,"16,000",25,2,2008,,,43.93,10,816-1,1,N,,방배로33길,00029,00000,4163268,01,11650,0,11650,,10100,방배동,16000.0,2008-02-25
4271,,삼호가든맨션(4차),11650-195,30,18,1983,,,,"75,500",17,2,2008,,,94.95,8,30-18,1,N,,고무래로,00079,00000,3121001,01,11650,0,11650,,10700,반포동,75500.0,2008-02-17
4272,,현대성우주상복합아파트,11650-700,1316,15,2002,,,,"67,960",26,2,2008,,,163.68,6,1316-15,1,N,,강남대로61길,00023,00000,4163028,01,11650,0,11650,,10800,서초동,67960.0,2008-02-26
4273,,신반포6,11650-127,74,2,1980,,,,"87,120",29,2,2008,,,108.86,6,74-2,1,N,,신반포로,00171,00000,3121017,01,11650,0,11650,,10600,잠원동,87120.0,2008-02-29
4274,,장복엘리트타운,11650-64,1517,1,1993,,,,"15,600",27,2,2008,,,143.95,1,1517-1,1,N,,명달로20길,00014,00000,4163187,01,11650,0,11650,,10800,서초동,15600.0,2008-02-27
4275,,서초레몬,11650-3230,1600,11,2005,,,,"28,300",27,2,2008,,,54.7,13,1600-11,1,N,,서초중앙로,00045,00000,3121024,03,11650,0,11650,,10800,서초동,28300.0,2008-02-27
4276,,한신트리플,11650-590,816,1,2004,,,,"18,700",5,2,2008,,,43.93,11,816-1,1,N,,방배로33길,00029,00000,4163268,01,11650,0,11650,,10100,방배동,18700.0,2008-02-05
4277,,서초한빛삼성,11650-42,1509,1,1999,,,,"45,000",12,2,2008,,,59.52,2,1509-1,1,N,,서초대로40길,00072,00000,4163406,01,11650,0,11650,,10800,서초동,45000.0,2008-02-12
4278,,서초이오빌,11650-521,1593,7,2003,,,,"14,300",1,2,2008,,,36.66,22,1593-7,1,N,,효령로53길,00045,00000,4163646,01,11650,0,11650,,10800,서초동,14300.0,2008-02-01
4279,,한신트리플,11650-590,816,1,2004,,,,"18,700",22,2,2008,,,43.93,3,816-1,1,N,,방배로33길,00029,00000,4163268,01,11650,0,11650,,10100,방배동,18700.0,2008-02-22
4280,,한신,11650-145,56,3,1992,,,,"25,350",19,2,2008,,,84.52,2,56-3,1,N,,잠원로,00150,00000,3121019,01,11650,0,11650,,10600,잠원동,25350.0,2008-02-19
4281,,반포서래월드메르디앙스칼라아파트B동,11650-766,550,27,2005,,,,"68,000",15,2,2008,,,123.08,5,550-27,1,N,,반포대로39길,00069,00000,4163242,01,11650,0,11650,,10700,반포동,68000.0,2008-02-15
4282,,서초이오빌,11650-521,1593,7,2003,,,,"12,500",2,2,2008,,,36.66,14,1593-7,1,N,,효령로53길,00045,00000,4163646,01,11650,0,11650,,10800,서초동,12500.0,2008-02-02
4283,,서초동삼성쉐르빌2,11650-608,1330,0,2002,,,,"19,000",12,2,2008,,,35.22,10,1330,1,N,,강남대로53길,00011,00000,4163026,01,11650,0,11650,,10800,서초동,19000.0,2008-02-12
4284,,삼풍아파트,11650-28,1685,0,1988,,,,"83,000",11,2,2008,,,79.47,14,1685,1,N,,서초중앙로,00200,00000,3121024,03,11650,0,11650,,10800,서초동,83000.0,2008-02-11
4285,,반포에스케이뷰,11650-3344,112,15,2006,,,,"168,000",15,2,2008,,,207.24,5,112-15,1,N,,사평대로14길,00012,00000,4163322,01,11650,0,11650,,10700,반포동,168000.0,2008-02-15
4286,,새티스(402-10),11650-679,402,10,2001,,,,"37,000",2,2,2008,,,50.83,4,402-10,1,N,,논현로1길,00033,00000,4163096,01,11650,0,11650,,10200,양재동,37000.0,2008-02-02
4287,,신성리더스카운티,11650-501,50,8,2003,,,,"58,000",1,2,2008,,,164.96,1,50-8,1,N,,서초중앙로31길,00006,00011,4163721,01,11650,0,11650,,10700,반포동,58000.0,2008-02-01
4288,,한양,11650-151,66,0,1979,,,,"96,000",2,2,2008,,,103.01,10,66,1,N,,잠원로,00062,00000,3121019,01,11650,0,11650,,10600,잠원동,96000.0,2008-02-02
