,aptDong,aptNm,aptSeq,bonbun,bubun,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landCd,landLeaseholdGbn,rgstDate,roadNm,roadNmBonbun,roadNmBubun,roadNmCd,roadNmSeq,roadNmSggCd,roadNmbCd,sggCd,slerGbn,umdCd,umdNm,dealAmount_clean,dealDate
4463,,삼호2,11650-310,758,4,1976,,,,"240,000",13,5,2021,,,177.52,11,758-4,1,N,,방배로43길,00030,00000,4163277,01,11650,0,11650,,10100,방배동,240000.0,2021-05-13
4464,,동아,11650-102,157,0,2002,,,,"185,000",7,5,2021,,,59.8,2,157,1,N,,신반포로33길,00015,00000,4163453,01,11650,0,11650,,10600,잠원동,185000.0,2021-05-07
4465,,서초금호어울림,11650-4,1467,97,2001,,,,"163,000",5,5,2021,,,124.35,13,1467-97,1,N,,명달로,00010,00000,3121008,02,11650,0,11650,,10800,서초동,163000.0,2021-05-05
4466,,신반포10,11650-108,58,16,1981,,,,"185,000",24,5,2021,,,53.88,3,58-16,1,N,,나루터로4길,00039,00000,4163049,01,11650,0,11650,,10600,잠원동,185000.0,2021-05-24
4467,,롯데캐슬헤론,11650-3317,754,1,2006,,,,"172,000",20,5,2021,,,103.7,9,754-1,1,N,,동광로1길,00112,00000,4163119,01,11650,0,11650,,10100,방배동,172000.0,2021-05-20
4468,,신반포청구,11650-141,63,2,1998,,,,"208,000",14,5,2021,,,84.86,18,63-2,1,N,,신반포로33길,00066,00000,4163453,01,11650,0,11650,,10600,잠원동,208000.0,2021-05-14
4469,,현대,11650-152,53,0,1993,,,,"198,600",7,5,2021,,,84.87,11,53,1,N,,잠원로12길,00004,00000,4163525,01,11650,0,11650,,10600,잠원동,198600.0,2021-05-07
4470,,서초자이,11650-3272,1444,7,2006,,,,"255,000",23,5,2021,,,148.83,7,1444-7,1,N,,효령로68길,00081,00000,4163654,01,11650,0,11650,,10800,서초동,255000.0,2021-05-23
4471,,호반써밋서초파크,11650-3974,788,0,2013,,22.02.11,O,"58,100",25,5,2021,,,51.89,9,788,1,N,,양재대로2길,00033,00000,4163748,01,11650,0,11650,,10300,우면동,58100.0,2021-05-25
4472,,래미안 리더스원,11650-4887,1755,0,2020,,,,"265,000",21,5,2021,,,84.94,16,1755,1,N,,서운로,00062,00000,3121016,00,11650,,11650,,10800,서초동,265000.0,2021-05-21
4473,,롯데캐슬갤럭시,11650-155,50,0,2002,,,,"235,000",13,5,2021,,,106.15,15,50,1,N,,잠원로14길,00003,00000,4163526,01,11650,0,11650,,10600,잠원동,235000.0,2021-05-13
4474,,UPPERHOUSE,11650-3858,12,1,2012,,,,"298,500",11,5,2021,,,234.59,4,12-1,1,N,,사평대로12길,00045,00000,4163321,01,11650,0,11650,,10100,방배동,298500.0,2021-05-11
4475,,대림서초리시온,11650-605,1671,5,2003,,,,"34,000",15,5,2021,,,33.54,11,1671-5,1,N,,서초중앙로22길,00025,00000,4163707,01,11650,0,11650,,10800,서초동,34000.0,2021-05-15
4476,,아크로비스타,11650-724,1685,3,2004,,21.05.25,O,"215,000",22,5,2021,,,134.97,15,1685-3,1,N,,서초중앙로,00188,00000,3121024,03,11650,0,11650,,10800,서초동,215000.0,2021-05-22
4477,,호반써밋서초파크,11650-3974,788,0,2013,,,,"132,000",17,5,2021,,,59.93,16,788,1,N,,양재대로2길,00033,00000,4163748,01,11650,0,11650,,10300,우면동,132000.0,2021-05-17
4478,,훼미리타운,11650-3820,932,34,2012,,,,"40,000",21,5,2021,,,40.0,1,932-34,1,N,,방배로19길,00040,00000,4163255,01,11650,0,11650,,10100,방배동,40000.0,2021-05-21
4479,,서초이오빌,11650-521,1593,7,2003,,,,"37,500",24,5,2021,,,45.96,16,1593-7,1,N,,효령로53길,00045,00000,4163646,01,11650,0,11650,,10800,서초동,37500.0,2021-05-24
4480,,현대멤피스,11650-373,772,13,2001,,,,"260,000",11,5,2021,,,186.53,9,772-13,1,N,,방배로,00249,00000,3121010,01,11650,0,11650,,10100,방배동,260000.0,2021-05-11
4481,,두산위브,11650-531,76,2,2003,,,,"110,000",15,5,2021,,,46.95,5,76-2,1,N,,반포대로,00310,00000,2121003,01,11650,0,11650,,10600,잠원동,110000.0,2021-05-15
4482,,서초래미안,11650-523,1682,0,2003,,,,"228,000",21,5,2021,,,111.32,23,1682,1,N,,서초대로65길,00013,00010,4163425,01,11650,0,11650,,10800,서초동,228000.0,2021-05-21
4483,,반포푸르지오,11650-176,10,0,2000,,,,"163,000",3,5,2021,,,56.16,12,10,1,N,,신반포로15길,00004,00000,4163450,01,11650,0,11650,,10700,반포동,163000.0,2021-05-03
4484,,서초래미안,11650-523,1682,0,2003,,,,"264,500",18,5,2021,,,126.31,1,1682,1,N,,서초대로65길,00013,00010,4163425,01,11650,0,11650,,10800,서초동,264500.0,2021-05-18
4485,,반포자이,11650-3500,20,43,2009,,,,"235,000",9,5,2021,,,59.971,17,20-43,1,N,,신반포로,00270,00000,3121017,02,11650,0,11650,,10700,반포동,235000.0,2021-05-09
4486,,진흥아파트,11650-66,1315,0,1979,,,,"275,000",17,5,2021,,,160.46,9,1315,1,N,,서초대로,00385,00000,2121002,02,11650,0,11650,,10800,서초동,275000.0,2021-05-17
4487,,신영체르니,11650-461,90,0,2002,,,,"42,500",7,5,2021,,,32.08,3,90,1,N,,논현로27길,00057,00000,4163097,01,11650,0,11650,,10200,양재동,42500.0,2021-05-07
4488,,삼풍아파트,11650-28,1685,0,1988,,,,"309,000",13,5,2021,,,130.23,6,1685,1,N,,서초중앙로,00200,00000,3121024,03,11650,0,11650,,10800,서초동,309000.0,2021-05-13
4489,,서초래미안,11650-523,1682,0,2003,,,,"210,000",12,5,2021,,,84.95,21,1682,1,N,,서초대로65길,00013,00010,4163425,01,11650,0,11650,,10800,서초동,210000.0,2021-05-12
4490,,밀라텔쉐르빌,11650-21,1316,31,2001,,,,"62,500",1,5,2021,,,46.28,14,1316-31,1,N,,강남대로61길,00017,00000,4163028,01,11650,0,11650,,10800,서초동,62500.0,2021-05-01
4491,,힐스나인빌리지,11650-3832,799,5,2012,,,,"172,000",4,5,2021,,,152.54,2,799-5,1,N,,방배로32길,00103,00008,4163267,01,11650,0,11650,,10100,방배동,172000.0,2021-05-04
4492,,호반써밋서초파크,11650-3974,788,0,2013,,,,"131,000",20,5,2021,,,59.93,4,788,1,N,,양재대로2길,00033,00000,4163748,01,11650,0,11650,,10300,우면동,131000.0,2021-05-20
4493,,강남아르젠,11650-4087,1327,23,2014,,,,"40,000",21,5,2021,,,27.64,12,1327-23,1,N,,강남대로55길,00009,00007,4163027,01,11650,0,11650,,10800,서초동,40000.0,2021-05-21
4494,,신반포18(49-17),11650-115,49,17,1983,,,,"180,450",14,5,2021,,,113.96,1,49-17,1,N,,잠원로,00195,00000,3121019,01,11650,0,11650,,10600,잠원동,180450.0,2021-05-14
4495,,신반포18(49-17),11650-115,49,17,1983,,,,"124,750",14,5,2021,,,51.63,1,49-17,1,N,,잠원로,00195,00000,3121019,01,11650,0,11650,,10600,잠원동,124750.0,2021-05-14
4496,,신반포18(49-17),11650-115,49,17,1983,,,,"125,550",14,5,2021,,,50.64,2,49-17,1,N,,잠원로,00195,00000,3121019,01,11650,0,11650,,10600,잠원동,125550.0,2021-05-14
4497,,아크로리버파크,11650-4440,2,12,2016,,,,"320,000",12,5,2021,,,84.98,4,2-12,1,N,,신반포로15길,00019,00000,4163450,00,11650,0,11650,,10700,반포동,320000.0,2021-05-12
4498,,호반써밋서초파크,11650-3974,788,0,2013,,,,"111,500",4,5,2021,,,51.89,17,788,1,N,,양재대로2길,00033,00000,4163748,01,11650,0,11650,,10300,우면동,111500.0,2021-05-04
4499,,래미안서초에스티지S,11650-4622,1754,0,2018,,,,"254,000",11,5,2021,,,84.8,11,1754,1,N,,서운로,00104,00000,3121016,01,11650,0,11650,,10800,서초동,254000.0,2021-05-11
4500,,아크로비스타,11650-724,1685,3,2004,,,,"275,000",20,5,2021,,,149.17,34,1685-3,1,N,,서초중앙로,00188,00000,3121024,03,11650,0,11650,,10800,서초동,275000.0,2021-05-20
4501,,신반포17,11650-114,58,22,1983,,,,"262,000",18,5,2021,,,80.4,8,58-22,1,N,,나루터로4길,00049,00000,4163049,01,11650,0,11650,,10600,잠원동,262000.0,2021-05-18
4502,,반포자이,11650-3500,20,43,2009,,,,"290,000",12,5,2021,,,84.943,21,20-43,1,N,,신반포로,00270,00000,3121017,02,11650,0,11650,,10700,반포동,290000.0,2021-05-12
4503,,서초포레스타3단지,11650-4040,568,0,2014,,,,"160,000",19,5,2021,,,84.39,2,568,1,N,,헌릉로8길,00022,00000,4163749,01,11650,0,11650,,11100,신원동,160000.0,2021-05-19
4504,,한라비발디스튜디오193,11650-3926,1363,25,2013,,,,"25,000",1,5,2021,,,19.99,7,1363-25,1,N,,강남대로39길,00015,00010,4163018,01,11650,0,11650,,10800,서초동,25000.0,2021-05-01
4505,,urbanplace,11650-4072,1337,3,2014,,,,"20,000",12,5,2021,,,20.334,8,1337-3,1,N,,효령로77길,00030,00000,4163659,01,11650,0,11650,,10800,서초동,20000.0,2021-05-12
4506,,라파예트,11650-274,1,43,2001,,,,"180,000",13,5,2021,,,244.8,3,1-43,1,N,,사평대로6길,00091,00000,4163339,01,11650,0,11650,,10100,방배동,180000.0,2021-05-13
4507,,훼미리,11650-154,51,0,1992,,,,"200,000",13,5,2021,,,84.9,11,51,1,N,,잠원로,00202,00011,3121019,01,11650,0,11650,,10600,잠원동,200000.0,2021-05-13
4508,,대우아이빌,11650-101,42,13,2001,,,,"63,500",5,5,2021,,,34.72,9,42-13,1,N,,신반포로45길,00023,00000,4163459,01,11650,0,11650,,10600,잠원동,63500.0,2021-05-05
4509,,라파예트,11650-274,1,43,2001,,21.05.20,O,"180,000",13,5,2021,,,244.8,3,1-43,1,N,,사평대로6길,00091,00000,4163339,01,11650,0,11650,,10100,방배동,180000.0,2021-05-13
4510,,현대서초3,11650-83,1644,0,1997,,,,"110,000",20,5,2021,,,84.49,5,1644,1,N,,사임당로23길,00058,00000,4163318,01,11650,0,11650,,10800,서초동,110000.0,2021-05-20
4511,,방배한화,11650-369,169,24,2001,,,,"159,000",5,5,2021,,,110.85,7,169-24,1,N,,효령로33길,00066,00031,4163633,01,11650,0,11650,,10100,방배동,159000.0,2021-05-05
4512,,현대아파트,11650-85,1346,0,1989,,,,"168,000",19,5,2021,,,84.33,11,1346,1,N,,효령로72길,00014,00000,4163657,01,11650,0,11650,,10800,서초동,168000.0,2021-05-19
4513,,호반써밋서초파크,11650-3974,788,0,2013,,,,"130,000",13,5,2021,,,59.93,8,788,1,N,,양재대로2길,00033,00000,4163748,01,11650,0,11650,,10300,우면동,130000.0,2021-05-13
4514,,반포써밋,11650-4703,1342,0,2018,,,,"296,000",3,5,2021,,,110.2586,30,1342,1,N,,고무래로,00089,00000,3121001,00,11650,0,11650,,10700,반포동,296000.0,2021-05-03
4515,,서초래미안,11650-523,1682,0,2003,,,,"210,000",2,5,2021,,,84.95,7,1682,1,N,,서초대로65길,00013,00010,4163425,01,11650,0,11650,,10800,서초동,210000.0,2021-05-02
4516,,서초8차상지리츠빌,11650-3293,1491,3,2006,,,,"197,000",13,5,2021,,,128.81,5,1491-3,1,N,,명달로13길,00007,00000,4163182,01,11650,0,11650,,10800,서초동,197000.0,2021-05-13
4517,,롯데캐슬갤럭시,11650-155,50,0,2002,,,,"270,000",3,5,2021,,,133.41,5,50,1,N,,잠원로14길,00003,00000,4163526,01,11650,0,11650,,10600,잠원동,270000.0,2021-05-03
4518,,래미안방배아트힐(1008-2),11650-658,1008,2,2004,,,,"213,000",4,5,2021,,,127.31,13,1008-2,1,N,,남부순환로,02311,00012,2000003,01,11650,0,11650,,10100,방배동,213000.0,2021-05-04
4519,,서초동삼성쉐르빌2,11650-608,1330,0,2002,,,,"31,000",14,5,2021,,,35.22,14,1330,1,N,,강남대로53길,00011,00000,4163026,01,11650,0,11650,,10800,서초동,31000.0,2021-05-14
4520,,방배서리풀힐스,11650-3338,915,16,2006,,,,"142,500",10,5,2021,,,84.992,7,915-16,1,N,,방배로11길,00035,00000,4163250,01,11650,0,11650,,10100,방배동,142500.0,2021-05-10
4521,,서초네이처힐3단지,11650-3864,717,0,2013,,,,"163,000",1,5,2021,,,84.84,14,717,1,N,,태봉로2길,00060,00000,4163582,01,11650,0,11650,,10300,우면동,163000.0,2021-05-01
4522,,반포자이,11650-3500,20,43,2009,,,,"300,000",17,5,2021,,,84.998,5,20-43,1,N,,신반포로,00270,00000,3121017,02,11650,0,11650,,10700,반포동,300000.0,2021-05-17
4523,,블루힐하우스,11650-106,71,1,1999,,,,"170,000",18,5,2021,,,84.54,12,71-1,1,N,,잠원로,00085,00000,3121019,01,11650,0,11650,,10600,잠원동,170000.0,2021-05-18
4524,,삼성래미안1,11650-503,2626,0,2003,,,,"162,000",5,5,2021,,,84.91,8,2626,1,N,,방배선행길,00002,00000,4163671,01,11650,0,11650,,10100,방배동,162000.0,2021-05-05
4525,,동고,11650-480,59,0,1995,,,,"120,000",12,5,2021,,,77.14,2,59,1,N,,바우뫼로7길,00029,00000,4163219,01,11650,0,11650,,10300,우면동,120000.0,2021-05-12
4526,,삼풍아파트,11650-28,1685,0,1988,,,,"226,000",3,5,2021,,,79.47,13,1685,1,N,,서초중앙로,00200,00000,3121024,03,11650,0,11650,,10800,서초동,226000.0,2021-05-03
4527,,파크사이드,11650-464,333,9,2002,,,,"79,800",9,5,2021,,,65.33,3,333-9,1,N,,동산로6길,00002,00000,4163150,01,11650,0,11650,,10200,양재동,79800.0,2021-05-09
4528,,서초포레스타2단지,11650-4156,384,0,2015,,,,"131,000",16,5,2021,,,59.21,8,384,1,N,,헌릉로8길,00045,00000,4163749,02,11650,0,11650,,10900,내곡동,131000.0,2021-05-16
4529,,쌍용예가클래식,11650-265,776,3,2006,,,,"209,000",1,5,2021,,,155.4471,5,776-3,1,N,,방배로37길,00026,00009,4163272,01,11650,0,11650,,10100,방배동,209000.0,2021-05-01
4530,,반포미도,11650-172,60,4,1987,,,,"242,500",1,5,2021,,,84.96,10,60-4,1,N,,서초중앙로29길,00028,00000,4163713,01,11650,0,11650,,10700,반포동,242500.0,2021-05-01
4531,,한신휴플러스,11650-3289,3000,1,2006,,,,"156,000",7,5,2021,,,84.68,11,3000-1,1,N,,동작대로,00112,00000,2005009,01,11650,0,11650,,10100,방배동,156000.0,2021-05-07
4532,,한라비발디스튜디오193,11650-3926,1363,25,2013,,,,"24,000",17,5,2021,,,19.99,8,1363-25,1,N,,강남대로39길,00015,00010,4163018,01,11650,0,11650,,10800,서초동,24000.0,2021-05-17
4533,,호반써밋서초파크,11650-3974,788,0,2013,,,,"132,500",17,5,2021,,,59.93,18,788,1,N,,양재대로2길,00033,00000,4163748,01,11650,0,11650,,10300,우면동,132500.0,2021-05-17
4534,,서초중흥S-클래스(도시형생활주택),11650-3944,1451,89,2013,,,,"19,000",10,5,2021,,,20.68,3,1451-89,1,N,,효령로52길,00063,00000,4163645,01,11650,0,11650,,10800,서초동,19000.0,2021-05-10
4535,,반포센트럴자이,11650-4805,162,0,2020,,,,"355,000",7,5,2021,,,98.87,5,162,1,N,,반포대로,00310,00006,2121003,01,11650,0,11650,,10600,잠원동,355000.0,2021-05-07
4536,,아크로비스타,11650-724,1685,3,2004,,,,"281,000",14,5,2021,,,174.78,7,1685-3,1,N,,서초중앙로,00188,00000,3121024,03,11650,0,11650,,10800,서초동,281000.0,2021-05-14
4537,,신반포청구,11650-141,63,2,1998,,,,"178,000",2,5,2021,,,59.91,5,63-2,1,N,,신반포로33길,00066,00000,4163453,01,11650,0,11650,,10600,잠원동,178000.0,2021-05-02
4538,,서초센트럴IPARK,11650-4827,1582,3,2020,,,,"175,000",8,5,2021,,,80.5154,24,1582-3,1,N,,반포대로18길,00036,00000,4163228,01,11650,0,11650,,10800,서초동,175000.0,2021-05-08
4539,,서초포레스타3단지,11650-4040,568,0,2014,,,,"180,000",8,5,2021,,,114.81,15,568,1,N,,헌릉로8길,00022,00000,4163749,01,11650,0,11650,,11100,신원동,180000.0,2021-05-08
4540,,신반포자이,11650-4675,160,0,2018,,,,"368,000",2,5,2021,,,114.94,12,160,1,N,,잠원로,00060,00000,3121019,01,11650,0,11650,,10600,잠원동,368000.0,2021-05-02
4541,,urbanplace,11650-4072,1337,3,2014,,,,"26,850",13,5,2021,,,20.998,3,1337-3,1,N,,효령로77길,00030,00000,4163659,01,11650,0,11650,,10800,서초동,26850.0,2021-05-13
4542,,서초동삼성쉐르빌2,11650-608,1330,0,2002,,,,"93,000",5,5,2021,,,70.49,15,1330,1,N,,강남대로53길,00011,00000,4163026,01,11650,0,11650,,10800,서초동,93000.0,2021-05-05
4543,,현대ESA2,11650-601,1542,6,2003,,,,"172,000",3,5,2021,,,136.25,10,1542-6,1,N,,반포대로,00122,00000,2121003,03,11650,0,11650,,10800,서초동,172000.0,2021-05-03
4544,,멤버스카운티601,11650-835,801,7,2005,,,,"160,000",13,5,2021,,,107.62,3,801-7,1,N,,동광로28길,00023,00000,4163123,01,11650,0,11650,,10100,방배동,160000.0,2021-05-13
4545,,그랑빌,11650-161,110,6,2001,,,,"165,000",13,5,2021,,,244.93,6,110-6,1,N,,사평대로14길,00023,00000,4163322,01,11650,0,11650,,10700,반포동,165000.0,2021-05-13
4546,,레미안서초6차(1520-9),11650-3277,1520,9,2006,,,,"170,000",7,5,2021,,,130.13,9,1520-9,1,N,,반포대로21길,00074,00000,4163232,01,11650,0,11650,,10800,서초동,170000.0,2021-05-07
4547,,아크로비스타,11650-724,1685,3,2004,,,,"350,000",10,5,2021,,,220.55,18,1685-3,1,N,,서초중앙로,00188,00000,3121024,03,11650,0,11650,,10800,서초동,350000.0,2021-05-10
4548,,서리풀e편한세상,11650-3573,906,13,2010,,,,"283,000",4,5,2021,,,121.48,4,906-13,1,N,,효령로33길,00050,00000,4163633,01,11650,0,11650,,10100,방배동,283000.0,2021-05-04
4549,,래미안서초유니빌,11650-518,1445,4,2003,,21.05.21,O,"50,000",6,5,2021,,,49.745,10,1445-4,1,N,,서초중앙로,00026,00000,3121024,03,11650,0,11650,,10800,서초동,50000.0,2021-05-06
4550,,대우(효령),11650-272,1038,0,1992,,,,"168,800",3,5,2021,,,84.91,12,1038,1,N,,효령로,00084,00000,3121021,01,11650,0,11650,,10100,방배동,168800.0,2021-05-03
4551,,동아,11650-102,157,0,2002,,,,"188,000",3,5,2021,,,59.8,8,157,1,N,,신반포로33길,00015,00000,4163453,01,11650,0,11650,,10600,잠원동,188000.0,2021-05-03
4552,,서초트라팰리스,11650-3238,1344,13,2005,,,,"115,800",7,5,2021,,,81.76,8,1344-13,1,N,,효령로72길,00057,00000,4163657,01,11650,0,11650,,10800,서초동,115800.0,2021-05-07
4553,,한신트리플,11650-590,816,1,2004,,,,"54,500",3,5,2021,,,46.24,11,816-1,1,N,,방배로33길,00029,00000,4163268,01,11650,0,11650,,10100,방배동,54500.0,2021-05-03
4554,,동아,11650-102,157,0,2002,,,,"175,000",4,5,2021,,,59.92,19,157,1,N,,신반포로33길,00015,00000,4163453,01,11650,0,11650,,10600,잠원동,175000.0,2021-05-04
4555,,프리우스,11650-761,846,1,2004,,,,"100,000",3,5,2021,,,75.32,2,846-1,1,N,,방배로30길,00084,00000,4163265,01,11650,0,11650,,10100,방배동,100000.0,2021-05-03
4556,,나스빌,11650-268,802,2,2001,,,,"225,000",30,6,2021,,,243.34,3,802-2,1,N,,방배로34길,00082,00000,4163269,01,11650,0,11650,,10100,방배동,225000.0,2021-06-30
4557,,노블레스,11650-98,59,12,2000,,,,"197,941",1,6,2021,,,152.01,4,59-12,1,N,,신반포로,00287,00000,3121017,01,11650,0,11650,,10600,잠원동,197941.0,2021-06-01
4558,,래미안 리더스원,11650-4887,1755,0,2020,,,,"295,000",22,6,2021,,,84.94,23,1755,1,N,,서운로,00062,00000,3121016,00,11650,,11650,,10800,서초동,295000.0,2021-06-22
4559,,아이파크빌,11650-55,1477,1,2001,,,,"250,000",19,6,2021,,,226.19,10,1477-1,1,N,,반포대로5길,00065,00000,4163245,01,11650,0,11650,,10800,서초동,250000.0,2021-06-19
4560,,상지리츠빌(73-2),11650-198,73,2,2001,,,,"222,000",11,6,2021,,,159.45,2,73-2,1,N,,사평대로28길,00060,00000,4163330,01,11650,0,11650,,10700,반포동,222000.0,2021-06-11
4561,,방배아크로타워,11650-3358,923,6,2007,,,,"100,000",30,6,2021,,,60.12,3,923-6,1,N,,방배로13길,00018,00000,4163251,01,11650,0,11650,,10100,방배동,100000.0,2021-06-30
4562,,반포미도,11650-172,60,4,1987,,,,"247,000",27,6,2021,,,84.96,8,60-4,1,N,,서초중앙로29길,00028,00000,4163713,01,11650,0,11650,,10700,반포동,247000.0,2021-06-27
4563,,삼익,11650-305,1018,1,1981,,,,"235,000",28,6,2021,,,151.54,6,1018-1,1,N,,효령로34길,00079,00000,4163634,01,11650,0,11650,,10100,방배동,235000.0,2021-06-28
4564,,호반써밋서초파크뷰(토지임대부아파트),11650-3976,789,0,2013,,,,"145,000",30,6,2021,,,84.95,6,789,1,Y,,양재대로2길,00011,00000,4163748,01,11650,0,11650,,10300,우면동,145000.0,2021-06-30
4565,,래미안신반포팰리스,11650-4439,158,0,2016,,,,"278,000",29,6,2021,,,84.49,3,158,1,N,,잠원로8길,00035,00000,4163529,00,11650,0,11650,,10600,잠원동,278000.0,2021-06-29
4566,,롯데캐슬클래식,11650-3300,1312,3,2006,,,,"248,000",28,6,2021,,,84.98,14,1312-3,1,N,,서운로,00200,00000,3121016,01,11650,0,11650,,10800,서초동,248000.0,2021-06-28
4567,,아크로리버파크,11650-4440,2,12,2016,,,,"358,500",26,6,2021,,,84.95,4,2-12,1,N,,신반포로15길,00019,00000,4163450,00,11650,0,11650,,10700,반포동,358500.0,2021-06-26
4568,,동부센트레빌,11650-659,3275,0,2004,,,,"275,000",26,6,2021,,,134.04,16,3275,1,N,,방배로,00278,00000,3121010,01,11650,0,11650,,10100,방배동,275000.0,2021-06-26
4569,,방배다움샤인힐,11650-582,806,9,2003,,,,"228,000",27,6,2021,,,208.85,4,806-9,1,N,,동광로24길,00015,00004,4163121,01,11650,0,11650,,10100,방배동,228000.0,2021-06-27
4570,,아크로리버뷰신반포,11650-4676,159,0,2018,,,,"324,000",26,6,2021,,,78.48,10,159,1,N,,잠원로,00117,00000,3121019,00,11650,0,11650,,10600,잠원동,324000.0,2021-06-26
4571,,서초더샵포레,11650-4063,411,0,2014,,,,"160,000",28,6,2021,,,84.81,8,411,1,N,,헌릉로8길,00058,00000,4163749,02,11650,0,11650,,10900,내곡동,160000.0,2021-06-28
4572,,훼미리,11650-154,51,0,1992,,,,"220,000",23,6,2021,,,84.9,11,51,1,N,,잠원로,00202,00011,3121019,01,11650,0,11650,,10600,잠원동,220000.0,2021-06-23
4573,,아크로리버파크,11650-4440,2,12,2016,,,,"352,000",29,6,2021,,,84.97,7,2-12,1,N,,신반포로15길,00019,00000,4163450,00,11650,0,11650,,10700,반포동,352000.0,2021-06-29
4574,,반포써밋,11650-4703,1342,0,2018,,,,"222,500",26,6,2021,,,59.9207,7,1342,1,N,,고무래로,00089,00000,3121001,00,11650,0,11650,,10700,반포동,222500.0,2021-06-26
4575,,신반포8,11650-129,60,3,1981,,,,"195,000",29,6,2021,,,52.74,3,60-3,1,N,,나루터로4길,00028,00000,4163049,01,11650,0,11650,,10600,잠원동,195000.0,2021-06-29
4576,,삼성래미안1,11650-503,2626,0,2003,,,,"175,000",26,6,2021,,,84.91,10,2626,1,N,,방배선행길,00002,00000,4163671,01,11650,0,11650,,10100,방배동,175000.0,2021-06-26
4577,,삼성래미안1,11650-503,2626,0,2003,,,,"173,000",28,6,2021,,,84.91,6,2626,1,N,,방배선행길,00002,00000,4163671,01,11650,0,11650,,10100,방배동,173000.0,2021-06-28
4578,,삼풍아파트,11650-28,1685,0,1988,,,,"320,000",25,6,2021,,,130.23,11,1685,1,N,,서초중앙로,00200,00000,3121024,03,11650,0,11650,,10800,서초동,320000.0,2021-06-25
4579,,삼성래미안1,11650-503,2626,0,2003,,,,"152,500",26,6,2021,,,59.9,5,2626,1,N,,방배선행길,00002,00000,4163671,01,11650,0,11650,,10100,방배동,152500.0,2021-06-26
4580,,서초힐스,11650-3821,773,0,2012,,,,"155,000",26,6,2021,,,74.96,3,773,1,N,,양재대로2길,00090,00000,4163748,01,11650,0,11650,,10300,우면동,155000.0,2021-06-26
4581,,서초네이처힐7단지,11650-3703,735,0,2011,,,,"139,500",27,6,2021,,,59.99,16,735,1,N,,태봉로2길,00010,00000,4163582,01,11650,0,11650,,10300,우면동,139500.0,2021-06-27
4582,,래미안신반포리오센트,11650-4750,161,0,2019,,,,"270,000",25,6,2021,,,84.92,5,161,1,N,,잠원로14길,00032,00000,4163526,00,11650,0,11650,,10600,잠원동,270000.0,2021-06-25
4583,,"마제스타시티(힐스테이트서리풀101,102동)",11650-4516,1498,5,2017,,,,"172,000",26,6,2021,,,59.95,7,1498-5,1,N,,서초대로38길,00012,00000,4163404,01,11650,0,11650,,10800,서초동,172000.0,2021-06-26
4584,,래미안신반포팰리스,11650-4439,158,0,2016,,,,"294,000",26,6,2021,,,84.49,28,158,1,N,,잠원로8길,00035,00000,4163529,00,11650,0,11650,,10600,잠원동,294000.0,2021-06-26
4585,,프레스턴클레식,11650-769,612,49,2005,,,,"245,000",25,6,2021,,,215.06,2,612-49,1,N,,동광로27길,00091,00000,4163122,02,11650,0,11650,,10700,반포동,245000.0,2021-06-25
4586,,우솔마을서초리슈빌S아파트,11650-4065,764,0,2014,,,,"37,000",25,6,2021,,,30.015,4,764,1,N,,양재대로2길,00100,00011,4163748,01,11650,0,11650,,10300,우면동,37000.0,2021-06-25
4587,,서초동삼성쉐르빌2,11650-608,1330,0,2002,,,,"91,000",26,6,2021,,,70.49,13,1330,1,N,,강남대로53길,00011,00000,4163026,01,11650,0,11650,,10800,서초동,91000.0,2021-06-26
4588,,프리우스,11650-761,846,1,2004,,,,"118,500",24,6,2021,,,75.32,4,846-1,1,N,,방배로30길,00084,00000,4163265,01,11650,0,11650,,10100,방배동,118500.0,2021-06-24
4589,,호반써밋서초파크뷰(토지임대부아파트),11650-3976,789,0,2013,,,,"124,000",22,6,2021,,,59.93,17,789,1,Y,,양재대로2길,00011,00000,4163748,01,11650,0,11650,,10300,우면동,124000.0,2021-06-22
4590,,반포자이,11650-3500,20,43,2009,,,,"305,000",20,6,2021,,,84.982,16,20-43,1,N,,신반포로,00270,00000,3121017,02,11650,0,11650,,10700,반포동,305000.0,2021-06-20
4591,,에이아이디차관주택,11650-209,968,0,1974,,,,"291,000",24,6,2021,,,72.51,5,968,1,N,,신반포로,00032,00000,3121017,02,11650,0,11650,,10700,반포동,291000.0,2021-06-24
4592,,나스빌,11650-268,802,2,2001,,21.10.15,O,"225,000",28,6,2021,,,243.34,3,802-2,1,N,,방배로34길,00082,00000,4163269,01,11650,0,11650,,10100,방배동,225000.0,2021-06-28
4593,,반포미도,11650-172,60,4,1987,,,,"250,000",30,6,2021,,,84.96,12,60-4,1,N,,서초중앙로29길,00028,00000,4163713,01,11650,0,11650,,10700,반포동,250000.0,2021-06-30
4594,,삼풍아파트,11650-28,1685,0,1988,,,,"244,000",21,6,2021,,,79.47,10,1685,1,N,,서초중앙로,00200,00000,3121024,03,11650,0,11650,,10800,서초동,244000.0,2021-06-21
4595,,방배신삼호,11650-323,725,0,1983,,,,"236,000",19,6,2021,,,105.04,6,725,1,N,,방배로,00270,00000,3121010,01,11650,0,11650,,10100,방배동,236000.0,2021-06-19
