,aptDong,aptNm,aptSeq,bonbun,bubun,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landCd,landLeaseholdGbn,rgstDate,roadNm,roadNmBonbun,roadNmBubun,roadNmCd,roadNmSeq,roadNmSggCd,roadNmbCd,sggCd,slerGbn,umdCd,umdNm,dealAmount_clean,dealDate
2761,101,서초현대,11650-46,1648,2,1999,개인,,,"202,000",2,10,2025,중개거래,서울 서초구,84.78,3,1648-2,1,N,25.12.05,사임당로19길,00010,00000,4163315,01,11650,0,11650,개인,10800,서초동,202000.0,2025-10-02
2762,101,현대동궁아파트,11650-236,64,5,1991,개인,,,"299,000",1,10,2025,중개거래,서울 서초구,70.38,7,64-5,1,N,25.10.30,사평대로,00154,00000,2121001,02,11650,0,11650,개인,10700,반포동,299000.0,2025-10-01
2763,,신반포중앙하이츠,11650-4896,71,9,2021,개인,,,"200,000",27,10,2025,중개거래,서울 서초구,74.96,4,71-9,1,N,26.01.15,신반포로23길,00078,00010,4163452,01,11650,0,11650,개인,10600,잠원동,200000.0,2025-10-27
2764,,청광아트빌(14차),11650-350,482,4,2001,개인,,,"235,000",12,11,2025,중개거래,서울 강남구,244.84,11,482-4,1,N,26.01.16,남부순환로291길,00005,00000,4163054,01,11650,0,11650,개인,10100,방배동,235000.0,2025-11-12
2765,9,삼풍아파트,11650-28,1685,0,1988,개인,,,"305,000",17,11,2025,직거래,,79.47,14,1685,1,N,26.02.25,서초중앙로,00200,00000,3121024,03,11650,0,11650,개인,10800,서초동,305000.0,2025-11-17
2766,,보미리아파트,11650-105,32,22,2001,개인,,,"209,000",20,11,2025,중개거래,"서울 강남구, 서울 서초구",115.24,2,32-22,1,N,26.03.18,신반포로41길,00055,00000,4163456,01,11650,0,11650,개인,10600,잠원동,209000.0,2025-11-20
2767,202,서초힐스,11650-3821,773,0,2012,개인,,,"170,000",29,11,2025,중개거래,서울 서초구,74.97,1,773,1,N,26.02.04,양재대로2길,00090,00000,4163748,01,11650,0,11650,개인,10300,우면동,170000.0,2025-11-29
2768,503,삼호가든맨션(5차),11650-196,30,1,1986,개인,,,"435,000",5,11,2025,중개거래,서울 서초구,142.11,7,30-1,1,N,26.02.12,서초중앙로,00242,00000,3121024,02,11650,0,11650,개인,10700,반포동,435000.0,2025-11-05
2769,112동,래미안 리더스원,11650-4887,1755,0,2020,개인,,,"330,000",4,11,2025,중개거래,서울 서초구,59.96,15,1755,1,N,25.12.29,서운로,00062,00000,3121016,00,11650,,11650,개인,10800,서초동,330000.0,2025-11-04
2770,102,래미안퍼스티지,11650-3559,18,1,2009,개인,,,"532,000",24,11,2025,중개거래,서울 서초구,84.93,22,18-1,1,N,26.01.30,반포대로,00275,00000,2121003,02,11650,0,11650,개인,10700,반포동,532000.0,2025-11-24
2771,,푸른마을,11650-568,763,12,2003,개인,,,"93,000",29,11,2025,중개거래,서울 서초구,63.1,5,763-12,1,N,26.03.26,동광로1길,00084,00000,4163119,01,11650,0,11650,개인,10100,방배동,93000.0,2025-11-29
2772,118,래미안원베일리,11650-5126,1,0,2023,개인,,,"479,000",25,11,2025,중개거래,서울 서초구,59.96,33,1,1,N,26.02.10,반포대로,00333,00000,2121003,00,11650,,11650,개인,10700,반포동,479000.0,2025-11-25
2773,101,서초롯데캐슬프레지던트,11650-4129,1681,8,2014,개인,,,"299,000",19,11,2025,중개거래,"대구 수성구, 서울 서초구",84.97,2,1681-8,1,N,26.03.25,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,개인,10800,서초동,299000.0,2025-11-19
2774,104,래미안원펜타스,11650-5174,12,0,2024,개인,,,"710,000",28,11,2025,중개거래,서울 서초구,107.6378,16,12,1,N,26.03.24,신반포로15길,00001,00000,4163450,01,11650,0,11650,개인,10700,반포동,710000.0,2025-11-28
2775,래미안 서초유니빌,래미안서초유니빌,11650-518,1445,4,2003,개인,,,"44,000",26,11,2025,중개거래,서울 서초구,45.254,5,1445-4,1,N,26.01.30,서초중앙로,00026,00000,3121024,03,11650,0,11650,개인,10800,서초동,44000.0,2025-11-26
2776,105,서초호반써밋,11650-3963,753,0,2013,개인,,,"243,000",26,11,2025,중개거래,서울 서초구,118.1321,7,753,1,N,26.03.30,양재대로2길,00109,00000,4163748,01,11650,0,11650,개인,10300,우면동,243000.0,2025-11-26
2777,,방배대우디오빌,11650-3191,866,20,2005,개인,,,"28,500",26,11,2025,중개거래,서울 서초구,29.6,4,866-20,1,N,26.02.05,서초대로,00017,00000,2121002,01,11650,0,11650,개인,10100,방배동,28500.0,2025-11-26
2778,107,방배1차현대홈타운,11650-290,1344,0,1999,개인,,,"113,900",20,11,2025,직거래,,59.94,12,1344,1,N,26.01.07,서초대로1길,00030,00000,4163389,01,11650,0,11650,개인,10100,방배동,113900.0,2025-11-20
2779,101,서초한신,11650-43,1454,29,2001,개인,,,"195,000",29,11,2025,중개거래,"서울 강남구, 서울 서초구",84.99,1,1454-29,1,N,26.01.26,남부순환로323길,00038,00015,4163071,00,11650,0,11650,개인,10800,서초동,195000.0,2025-11-29
2780,1,현대쉴러하우스,11650-3437,853,19,2008,개인,,,"183,000",29,11,2025,중개거래,서울 서초구,137.27,2,853-19,1,N,26.02.26,서초대로23길,00031,00000,4163391,01,11650,0,11650,개인,10100,방배동,183000.0,2025-11-29
2781,103,방배3차e-편한세상,11650-3281,797,30,2006,개인,,,"409,000",19,11,2025,중개거래,서울 서초구,216.7346,4,797-30,1,N,26.01.30,동광로,00089,00005,3121004,01,11650,0,11650,개인,10100,방배동,409000.0,2025-11-19
2782,109,래미안퍼스티지,11650-3559,18,1,2009,개인,,,"550,000",26,11,2025,중개거래,서울 서초구,84.93,24,18-1,1,N,26.01.20,반포대로,00275,00000,2121003,02,11650,0,11650,개인,10700,반포동,550000.0,2025-11-26
2783,102,서초래미안,11650-523,1682,0,2003,개인,,,"327,000",25,11,2025,중개거래,"서울 마포구, 서울 서초구",96.87,16,1682,1,N,26.04.20,서초대로65길,00013,00010,4163425,01,11650,0,11650,개인,10800,서초동,327000.0,2025-11-25
2784,,서초힐스,11650-3821,773,0,2012,개인,26.02.03,O,"170,000",29,11,2025,중개거래,서울 서초구,74.97,1,773,1,N,,양재대로2길,00090,00000,4163748,01,11650,0,11650,개인,10300,우면동,170000.0,2025-11-29
2785,래미안 서초유니빌,래미안서초유니빌,11650-518,1445,4,2003,개인,,,"72,000",22,11,2025,중개거래,서울 서초구,46.35,23,1445-4,1,N,26.02.10,서초중앙로,00026,00000,3121024,03,11650,0,11650,개인,10800,서초동,72000.0,2025-11-22
2786,105,서초교대e편한세상,11650-3579,1686,9,2010,개인,,,"268,000",6,11,2025,중개거래,서울 서초구,59.9,11,1686-9,1,N,26.02.20,서초중앙로24길,00033,00000,4163710,01,11650,0,11650,개인,10800,서초동,268000.0,2025-11-06
2787,,두산위브,11650-531,76,2,2003,개인,,,"143,000",13,11,2025,중개거래,서울 서초구,46.95,7,76-2,1,N,25.12.26,반포대로,00310,00000,2121003,01,11650,0,11650,개인,10600,잠원동,143000.0,2025-11-13
2788,101,힐스테이트서초젠트리스,11650-4103,557,0,2014,개인,,,"180,000",29,11,2025,중개거래,서울 서초구,84.95,1,557,1,N,26.02.27,헌릉로8길,00010,00012,4163749,01,11650,0,11650,개인,11100,신원동,180000.0,2025-11-29
2789,108,래미안원베일리,11650-5126,1,0,2023,개인,,,"600,000",19,11,2025,중개거래,서울 서초구,84.93,4,1,1,N,26.01.30,반포대로,00333,00000,2121003,00,11650,,11650,개인,10700,반포동,600000.0,2025-11-19
2790,111,서초더샵포레,11650-4063,411,0,2014,개인,,,"155,000",29,11,2025,중개거래,서울 서초구,59.69,11,411,1,N,26.02.27,헌릉로8길,00058,00000,4163749,02,11650,0,11650,개인,10900,내곡동,155000.0,2025-11-29
2791,,방배대성유니드아파트,11650-513,957,7,2003,개인,,,"183,000",14,11,2025,중개거래,서울 서초구,124.95,4,957-7,1,N,26.01.30,도구로,00073,00000,3121003,01,11650,0,11650,개인,10100,방배동,183000.0,2025-11-14
2792,108,방배1차현대홈타운,11650-290,1344,0,1999,개인,,,"250,000",10,11,2025,직거래,,134.76,7,1344,1,N,26.01.07,서초대로1길,00030,00000,4163389,01,11650,0,11650,개인,10100,방배동,250000.0,2025-11-10
2793,102,방배브라운가,11650-569,930,1,2006,개인,,,"195,000",2,11,2025,중개거래,서울 서초구,84.94,8,930-1,1,N,26.02.26,방배로19길,00067,00000,4163255,01,11650,0,11650,개인,10100,방배동,195000.0,2025-11-02
2794,125,래미안퍼스티지,11650-3559,18,1,2009,개인,,,"395,000",15,11,2025,중개거래,서울 서초구,59.96,28,18-1,1,N,26.02.25,반포대로,00275,00000,2121003,02,11650,0,11650,개인,10700,반포동,395000.0,2025-11-15
2795,109,래미안퍼스티지,11650-3559,18,1,2009,개인,,,"515,000",29,11,2025,중개거래,서울 서초구,84.93,26,18-1,1,N,26.03.27,반포대로,00275,00000,2121003,02,11650,0,11650,개인,10700,반포동,515000.0,2025-11-29
2796,잠원동 대우아이빌 3동,대우아이빌,11650-101,42,13,2001,개인,,,"62,500",29,11,2025,중개거래,서울 서초구,35.38,4,42-13,1,N,26.01.22,신반포로45길,00023,00000,4163459,01,11650,0,11650,개인,10600,잠원동,62500.0,2025-11-29
2797,,현대이에스에이아파트,11650-532,1338,0,2002,개인,,,"157,000",1,11,2025,중개거래,서울 서초구,116.04,8,1338,1,N,26.02.03,효령로77길,00020,00000,4163659,01,11650,0,11650,개인,10800,서초동,157000.0,2025-11-01
2798,113,우성KBS(113동),11650-488,160,2,1996,개인,,,"200,000",8,11,2025,중개거래,서울 서초구,84.69,8,160-2,1,N,26.02.11,바우뫼로,00091,00000,3121009,01,11650,0,11650,개인,10200,양재동,200000.0,2025-11-08
2799,,잠원현대훼밀리,11650-138,59,3,1997,개인,,,"248,000",11,11,2025,중개거래,서울 서초구,59.56,16,59-3,1,N,26.02.23,신반포로,00261,00000,3121017,01,11650,0,11650,개인,10600,잠원동,248000.0,2025-11-11
2800,,공작빌라트,11650-264,1029,1,1995,개인,26.02.07,O,"170,000",22,11,2025,중개거래,서울 서초구,148.08,7,1029-1,1,N,,방배로5길,00033,00000,4163280,01,11650,0,11650,개인,10100,방배동,170000.0,2025-11-22
2801,102,우성,11650-440,154,2,1991,개인,,,"200,000",6,11,2025,중개거래,서울 서초구,73.15,5,154-2,1,N,26.02.13,바우뫼로,00091,00000,3121009,01,11650,0,11650,개인,10200,양재동,200000.0,2025-11-06
2802,9,삼호2,11650-310,758,4,1976,개인,,,"269,500",11,11,2025,직거래,,177.52,12,758-4,1,N,26.02.13,방배로43길,00030,00000,4163277,01,11650,0,11650,개인,10100,방배동,269500.0,2025-11-11
2803,,리베하임,11650-3628,488,2,2016,개인,,,"79,000",25,11,2025,중개거래,서울 서초구,76.41,6,488-2,1,N,26.02.12,효령로2길,00132,00000,4163631,01,11650,0,11650,개인,10100,방배동,79000.0,2025-11-25
2804,101,롯데캐슬헤론,11650-3317,754,1,2006,개인,,,"265,000",14,11,2025,중개거래,서울 서초구,168.81,17,754-1,1,N,26.01.16,동광로1길,00112,00000,4163119,01,11650,0,11650,개인,10100,방배동,265000.0,2025-11-14
2805,101,반포두산힐스빌,11650-168,54,5,2001,개인,,,"149,000",15,11,2025,중개거래,서울 서초구,58.7,7,54-5,1,N,26.02.27,고무래로10길,00016,00000,4163042,01,11650,0,11650,개인,10700,반포동,149000.0,2025-11-15
2806,129,반포자이,11650-3500,20,43,2009,개인,,,"803,000",18,11,2025,중개거래,서울 서초구,244.972,26,20-43,1,N,26.01.30,신반포로,00270,00000,3121017,02,11650,0,11650,개인,10700,반포동,803000.0,2025-11-18
2807,102,더샵서초,11650-3284,1445,14,2006,개인,,,"245,000",1,11,2025,중개거래,서울 서초구,152.95,20,1445-14,1,N,25.12.03,서초중앙로2길,00021,00000,4163718,01,11650,0,11650,개인,10800,서초동,245000.0,2025-11-01
2808,,엠브이아파트,11650-199,46,0,1994,개인,,,"165,000",3,11,2025,중개거래,서울 서초구,59.82,8,46,1,N,26.02.27,고무래로10길,00039,00000,4163042,01,11650,0,11650,개인,10700,반포동,165000.0,2025-11-03
2809,,미주파스텔,11650-103,54,0,2002,개인,,,"221,000",24,11,2025,중개거래,서울 서초구,59.57,4,54,1,N,26.03.16,잠원로,00166,00004,3121019,01,11650,0,11650,개인,10600,잠원동,221000.0,2025-11-24
2810,509,서초포레스타5단지,11650-4026,579,0,2014,개인,,,"199,000",25,11,2025,중개거래,서울 서초구,84.81,6,579,1,N,26.03.16,청계산로7길,00043,00000,4163750,01,11650,0,11650,개인,11100,신원동,199000.0,2025-11-25
2811,106,코오롱,11650-482,70,0,1994,개인,,,"147,000",14,11,2025,중개거래,서울 서초구,52.47,5,70,1,N,26.02.27,바우뫼로,00053,00000,3121009,02,11650,0,11650,개인,10300,우면동,147000.0,2025-11-14
2812,,보미리아파트,11650-105,32,22,2001,개인,26.02.04,O,"209,000",20,11,2025,중개거래,"서울 강남구, 서울 서초구",115.24,2,32-22,1,N,,신반포로41길,00055,00000,4163456,01,11650,0,11650,개인,10600,잠원동,209000.0,2025-11-20
2813,,방배대우디오빌,11650-3191,866,20,2005,개인,,,"28,000",8,11,2025,중개거래,서울 서초구,29.6,9,866-20,1,N,25.12.10,서초대로,00017,00000,2121002,01,11650,0,11650,개인,10100,방배동,28000.0,2025-11-08
2814,풍림아이원플러스,풍림아이원플러스,11650-701,1338,1,2004,개인,,,"24,000",20,11,2025,직거래,,28.666,15,1338-1,1,N,25.12.03,효령로77길,00014,00000,4163659,01,11650,0,11650,개인,10800,서초동,24000.0,2025-11-20
2815,206,방배2차현대홈타운,11650-380,2001,0,2001,개인,,,"264,000",25,11,2025,중개거래,서울 서초구,84.94,8,2001,1,N,26.02.06,서초대로1길,00034,00000,4163389,01,11650,0,11650,개인,10100,방배동,264000.0,2025-11-25
2816,201동,경남아너스빌201동,11650-3257,1456,2,2006,개인,,,"190,100",7,11,2025,중개거래,서울 서초구,84.95,6,1456-2,1,N,26.02.05,반포대로10길,00042,00000,4163222,01,11650,0,11650,개인,10800,서초동,190100.0,2025-11-07
2817,,잠원현대훼밀리,11650-138,59,3,1997,개인,,,"279,000",28,11,2025,중개거래,서울 서초구,84.51,14,59-3,1,N,26.02.27,신반포로,00261,00000,3121017,01,11650,0,11650,개인,10600,잠원동,279000.0,2025-11-28
2818,B,반포서래월드메르디앙스칼라아파트B동,11650-766,550,27,2005,개인,,,"178,000",15,11,2025,중개거래,서울 서초구,123.08,6,550-27,1,N,26.02.04,반포대로39길,00069,00000,4163242,01,11650,0,11650,개인,10700,반포동,178000.0,2025-11-15
2819,,광해리드빌,11650-650,917,5,2004,개인,,,"128,000",27,11,2025,중개거래,서울 서초구,116.11,1,917-5,1,N,25.12.31,방배로11길,00049,00000,4163250,01,11650,0,11650,개인,10100,방배동,128000.0,2025-11-27
2820,동아빌리지,동아빌리지,11650-3483,1523,17,2008,개인,,,"62,000",28,11,2025,직거래,,76.01,4,1523-17,1,N,25.12.02,반포대로19길,00009,00026,4163229,01,11650,0,11650,개인,10800,서초동,62000.0,2025-11-28
2821,A,현대슈퍼빌,11650-519,1446,11,2003,개인,,,"298,000",21,11,2025,중개거래,"경기 의정부시, 서울 서초구",164.87,7,1446-11,1,N,26.03.17,서초중앙로,00015,00000,3121024,03,11650,0,11650,개인,10800,서초동,298000.0,2025-11-21
2822,511,서초포레스타5단지,11650-4026,579,0,2014,개인,,,"199,500",29,11,2025,중개거래,서울 서초구,84.51,6,579,1,N,26.01.28,청계산로7길,00043,00000,4163750,01,11650,0,11650,개인,11100,신원동,199500.0,2025-11-29
2823,107,한라,11650-483,67,0,1994,개인,,,"148,000",26,11,2025,중개거래,서울 서초구,59.98,5,67,1,N,26.01.27,바우뫼로,00033,00000,3121009,02,11650,0,11650,개인,10300,우면동,148000.0,2025-11-26
2824,,롯데캐슬파크(38),11650-401,888,38,2002,개인,,,"325,000",14,11,2025,중개거래,서울 서초구,244.91,8,888-38,1,N,26.02.27,방배로18길,00091,00000,4163254,01,11650,0,11650,개인,10100,방배동,325000.0,2025-11-14
2825,,방배대우디오빌,11650-3191,866,20,2005,개인,,,"29,800",29,11,2025,중개거래,서울 서초구,29.6,14,866-20,1,N,26.02.06,서초대로,00017,00000,2121002,01,11650,0,11650,개인,10100,방배동,29800.0,2025-11-29
2826,,서초동삼성쉐르빌2,11650-608,1330,0,2002,개인,,,"30,500",3,11,2025,중개거래,"서울 강남구, 서울 서초구",35.17,7,1330,1,N,26.01.30,강남대로53길,00011,00000,4163026,01,11650,0,11650,개인,10800,서초동,30500.0,2025-11-03
2827,115,서초더샵포레,11650-4063,411,0,2014,개인,,,"178,000",22,11,2025,중개거래,서울 서초구,101.95,3,411,1,N,26.03.03,헌릉로8길,00058,00000,4163749,02,11650,0,11650,개인,10900,내곡동,178000.0,2025-11-22
2828,101,방배브라운가,11650-569,930,1,2006,개인,,,"195,000",4,11,2025,중개거래,서울 서초구,124.67,2,930-1,1,N,26.02.26,방배로19길,00067,00000,4163255,01,11650,0,11650,개인,10100,방배동,195000.0,2025-11-04
2829,122,반포자이,11650-3500,20,43,2009,개인,,,"650,000",6,11,2025,중개거래,서울 서초구,165.446,20,20-43,1,N,26.02.27,신반포로,00270,00000,3121017,02,11650,0,11650,개인,10700,반포동,650000.0,2025-11-06
2830,104동,아크로리버파크,11650-4440,2,12,2016,개인,,,"470,000",6,11,2025,중개거래,서울 서초구,59.95,15,2-12,1,N,26.01.30,신반포로15길,00019,00000,4163450,00,11650,0,11650,개인,10700,반포동,470000.0,2025-11-06
2831,106동,래미안신반포팰리스,11650-4439,158,0,2016,개인,,,"375,000",20,11,2025,직거래,,84.49,3,158,1,N,26.02.06,잠원로8길,00035,00000,4163529,00,11650,0,11650,개인,10600,잠원동,375000.0,2025-11-20
2832,,방배대우디오빌,11650-3191,866,20,2005,개인,,,"45,000",15,11,2025,중개거래,"서울 동작구, 서울 서초구",36.63,7,866-20,1,N,26.01.19,서초대로,00017,00000,2121002,01,11650,0,11650,개인,10100,방배동,45000.0,2025-11-15
2833,,서초힐하우스,11650-96,1612,2,2002,개인,,,"120,000",6,11,2025,중개거래,서울 서초구,111.92,1,1612-2,1,N,26.01.23,서리풀길,00028,00000,4163371,01,11650,0,11650,개인,10800,서초동,120000.0,2025-11-06
2834,,서초롯데캐슬프레지던트,11650-4129,1681,8,2014,개인,25.12.18,O,"299,000",19,11,2025,중개거래,서울 서초구,84.97,2,1681-8,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,개인,10800,서초동,299000.0,2025-11-19
2835,109,삼성래미안1,11650-503,2626,0,2003,개인,,,"205,000",4,11,2025,중개거래,서울 서초구,114.94,7,2626,1,N,26.02.13,방배선행길,00002,00000,4163671,01,11650,0,11650,개인,10100,방배동,205000.0,2025-11-04
2836,,신반포4,11650-125,70,0,1979,개인,26.02.05,O,"648,000",22,11,2025,중개거래,서울 서초구,155.0,3,70,1,N,,잠원로,00037,00048,3121019,01,11650,0,11650,개인,10600,잠원동,648000.0,2025-11-22
2837,한라비발디스튜디오193,한라비발디스튜디오193,11650-3926,1363,25,2013,개인,,,"31,800",25,11,2025,중개거래,서울 서초구,25.75,9,1363-25,1,N,25.11.28,강남대로39길,00015,00010,4163018,01,11650,0,11650,개인,10800,서초동,31800.0,2025-11-25
2838,303,방배3차현대홈타운,11650-732,2233,0,2004,개인,,,"247,000",18,11,2025,중개거래,서울 서초구,122.825,2,2233,1,N,26.01.30,방배중앙로21길,00055,00000,4163677,01,11650,0,11650,개인,10100,방배동,247000.0,2025-11-18
2839,102,신반포청구,11650-141,63,2,1998,개인,,,"297,000",25,11,2025,중개거래,서울 서초구,59.91,12,63-2,1,N,25.12.29,신반포로33길,00066,00000,4163453,01,11650,0,11650,개인,10600,잠원동,297000.0,2025-11-25
2840,108,방배그랑자이,11650-4970,3283,0,2021,개인,,,"340,000",10,11,2025,중개거래,서울 서초구,84.972,8,3283,1,N,26.02.23,방배로,00021,00000,3121010,00,11650,0,11650,개인,10100,방배동,340000.0,2025-11-10
2841,101,신반포청구,11650-141,63,2,1998,개인,,,"300,000",3,11,2025,중개거래,서울 서초구,84.86,1,63-2,1,N,25.12.30,신반포로33길,00066,00000,4163453,01,11650,0,11650,개인,10600,잠원동,300000.0,2025-11-03
2842,햄프턴코트,햄프턴코트,11650-734,1428,1,2004,개인,,,"187,000",22,11,2025,중개거래,서울 서초구,149.1,2,1428-1,1,N,25.12.19,서초중앙로2길,00048,00000,4163718,01,11650,0,11650,개인,10800,서초동,187000.0,2025-11-22
2843,106,코오롱,11650-482,70,0,1994,개인,,,"150,000",23,11,2025,중개거래,서울 서초구,52.47,1,70,1,N,26.02.27,바우뫼로,00053,00000,3121009,02,11650,0,11650,개인,10300,우면동,150000.0,2025-11-23
2844,101,방배1차현대홈타운,11650-290,1344,0,1999,개인,,,"220,000",25,11,2025,중개거래,"서울 서초구, 서울 송파구",59.94,5,1344,1,N,26.02.25,서초대로1길,00030,00000,4163389,01,11650,0,11650,개인,10100,방배동,220000.0,2025-11-25
2845,103,대림e-편한세상1,11650-511,884,21,2003,개인,,,"275,000",25,11,2025,중개거래,"서울 강남구, 서울 서초구",164.25,5,884-21,1,N,26.01.23,서초대로34길,00034,00000,4163403,01,11650,0,11650,개인,10100,방배동,275000.0,2025-11-25
2846,103,서초네이처힐1단지,11650-3863,707,0,2012,개인,,,"217,500",1,11,2025,중개거래,"서울 강남구, 서울 서초구",114.71,5,707,1,N,26.01.30,형촌길,00035,00000,4163604,01,11650,0,11650,개인,10300,우면동,217500.0,2025-11-01
2847,201,방배래미안타워,11650-759,485,3,2005,개인,,,"240,000",25,11,2025,중개거래,서울 서초구,134.36,8,485-3,1,N,26.03.09,남부순환로,02183,00000,2000003,01,11650,0,11650,개인,10100,방배동,240000.0,2025-11-25
2848,101,래미안퍼스티지,11650-3559,18,1,2009,개인,,,"552,500",11,11,2025,중개거래,서울 서초구,84.93,26,18-1,1,N,26.02.27,반포대로,00275,00000,2121003,02,11650,0,11650,개인,10700,반포동,552500.0,2025-11-11
2849,106,대림,11650-479,57,0,1995,개인,,,"200,000",25,11,2025,중개거래,서울 서초구,130.89,11,57,1,N,26.01.16,바우뫼로7길,00051,00000,4163219,01,11650,0,11650,개인,10300,우면동,200000.0,2025-11-25
2850,122,래미안퍼스티지,11650-3559,18,1,2009,개인,,,"780,000",19,11,2025,중개거래,서울 서초구,198.22,20,18-1,1,N,26.01.28,반포대로,00275,00000,2121003,02,11650,0,11650,개인,10700,반포동,780000.0,2025-11-19
2851,120,서초더샵포레,11650-4063,411,0,2014,개인,,,"161,000",15,11,2025,중개거래,"서울 강남구, 서울 서초구",84.81,4,411,1,N,26.03.05,헌릉로8길,00058,00000,4163749,02,11650,0,11650,개인,10900,내곡동,161000.0,2025-11-15
2852,,청광아트빌(14차),11650-350,482,4,2001,개인,26.07.20,O,"235,000",12,11,2025,중개거래,서울 강남구,244.84,11,482-4,1,N,,남부순환로291길,00005,00000,4163054,01,11650,0,11650,개인,10100,방배동,235000.0,2025-11-12
2853,116,래미안원베일리,11650-5126,1,0,2023,개인,,,"450,000",25,11,2025,중개거래,서울 서초구,59.96,26,1,1,N,25.11.28,반포대로,00333,00000,2121003,00,11650,,11650,개인,10700,반포동,450000.0,2025-11-25
2854,디오슈페리움2,디오수페리움2,11650-3311,3001,1,2006,개인,,,"160,000",7,11,2025,중개거래,"서울 강남구, 서울 서초구",84.98,9,3001-1,1,N,26.02.26,동작대로,00108,00000,2005009,01,11650,0,11650,개인,10100,방배동,160000.0,2025-11-07
2855,,양재파크뷰,11650-478,8,37,2002,개인,,,"107,000",22,11,2025,중개거래,서울 서초구,84.99,1,8-37,1,N,26.02.26,바우뫼로39길,00088,00003,4163214,01,11650,0,11650,개인,10200,양재동,107000.0,2025-11-22
2856,101동,반포써밋,11650-4703,1342,0,2018,개인,,,"462,000",11,11,2025,중개거래,서울 서초구,106.511,20,1342,1,N,26.02.24,고무래로,00089,00000,3121001,00,11650,0,11650,개인,10700,반포동,462000.0,2025-11-11
2857,102동,동일하이빌,11650-3339,1542,1,2006,개인,,,"162,000",4,11,2025,중개거래,서울 서초구,84.98,13,1542-1,1,N,26.04.21,서초대로,00240,00000,2121002,02,11650,0,11650,개인,10800,서초동,162000.0,2025-11-04
2858,505,서초3차e편한세상,11650-3224,1467,37,2005,개인,,,"255,000",15,11,2025,중개거래,서울 서초구,158.24,3,1467-37,1,N,26.02.02,남부순환로,02343,00010,2000003,03,11650,0,11650,개인,10800,서초동,255000.0,2025-11-15
2859,509,서초포레스타5단지,11650-4026,579,0,2014,개인,,,"199,500",21,11,2025,중개거래,서울 서초구,84.4,4,579,1,N,26.04.07,청계산로7길,00043,00000,4163750,01,11650,0,11650,개인,11100,신원동,199500.0,2025-11-21
2860,1,삼호1동~3동,11650-309,770,1,1975,개인,,,"220,000",21,11,2025,중개거래,서울 서초구,80.33,11,770-1,1,N,26.02.03,방배로43길,00005,00000,4163277,00,11650,,11650,개인,10100,방배동,220000.0,2025-11-21
2861,104,서초자이,11650-3272,1444,7,2006,개인,,,"250,000",22,11,2025,중개거래,강원 원주시,116.85,16,1444-7,1,N,26.01.30,효령로68길,00081,00000,4163654,01,11650,0,11650,개인,10800,서초동,250000.0,2025-11-22
2862,B,서초트라팰리스,11650-3238,1344,13,2005,개인,,,"245,000",22,11,2025,중개거래,서울 서초구,126.56,6,1344-13,1,N,25.12.19,효령로72길,00057,00000,4163657,01,11650,0,11650,개인,10800,서초동,245000.0,2025-11-22
2863,201,래미안서초에스티지S,11650-4622,1754,0,2018,개인,,,"365,000",18,11,2025,중개거래,서울 서초구,84.96,14,1754,1,N,26.03.09,서운로,00104,00000,3121016,01,11650,0,11650,개인,10800,서초동,365000.0,2025-11-18
2864,,신화,11650-132,54,7,1997,개인,,,"225,000",9,11,2025,중개거래,서울 서초구,57.33,16,54-7,1,N,26.02.06,잠원로14길,00054,00000,4163526,01,11650,0,11650,개인,10600,잠원동,225000.0,2025-11-09
2865,501,우성아파트,11650-60,1326,17,1998,개인,,,"270,000",22,11,2025,중개거래,"경기 구리시, 서울 서초구",76.67,19,1326-17,1,N,26.02.23,서초대로74길,00030,00000,4163433,01,11650,0,11650,개인,10800,서초동,270000.0,2025-11-22
2866,201,서초포레스타2단지,11650-4156,384,0,2015,개인,,,"179,000",22,11,2025,중개거래,서울 서초구,84.48,8,384,1,N,26.02.20,헌릉로8길,00045,00000,4163749,02,11650,0,11650,개인,10900,내곡동,179000.0,2025-11-22
2867,,예당하우스,11650-212,577,5,2002,개인,,,"105,000",22,11,2025,중개거래,서울 서초구,84.49,3,577-5,1,N,26.01.30,동광로42길,00004,00000,4163130,01,11650,0,11650,개인,10700,반포동,105000.0,2025-11-22
2868,312,서초네이처힐3단지,11650-3864,717,0,2013,개인,,,"192,000",22,11,2025,중개거래,서울 서초구,84.84,9,717,1,N,26.02.24,태봉로2길,00060,00000,4163582,01,11650,0,11650,개인,10300,우면동,192000.0,2025-11-22
2869,101,삼호한숲,11650-315,1030,1,1998,개인,,,"138,000",22,11,2025,중개거래,서울 서초구,59.98,8,1030-1,1,N,26.01.28,방배로3길,00010,00003,4163274,01,11650,0,11650,개인,10100,방배동,138000.0,2025-11-22
2870,101,서초한빛삼성,11650-42,1509,1,1999,개인,,,"133,000",7,11,2025,중개거래,서울 서초구,59.52,1,1509-1,1,N,26.01.30,서초대로40길,00072,00000,4163406,01,11650,0,11650,개인,10800,서초동,133000.0,2025-11-07
