,aptDong,aptNm,aptSeq,bonbun,bubun,buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,landCd,landLeaseholdGbn,rgstDate,roadNm,roadNmBonbun,roadNmBubun,roadNmCd,roadNmSeq,roadNmSggCd,roadNmbCd,sggCd,slerGbn,umdCd,umdNm,dealAmount_clean,dealDate
4266,,무지개,11650-20,1335,0,1978,,,,"100,500",26,4,2011,,,117.33,7,1335,1,N,,효령로,00391,00000,3121021,02,11650,0,11650,,10800,서초동,100500.0,2011-04-26
4267,,반포주공1단지,11650-175,757,0,1973,,,,"186,000",27,4,2011,,,107.47,4,757,1,N,,신반포로,,,3121017,02,11650,0,11650,,10700,반포동,186000.0,2011-04-27
4268,,서초삼성래미안,11650-24,1641,1,2001,,,,"74,500",26,4,2011,,,84.97,10,1641-1,1,N,,사임당로17길,00116,00000,4163313,01,11650,0,11650,,10800,서초동,74500.0,2011-04-26
4269,,래미안퍼스티지,11650-3559,18,1,2009,,,,"96,750",23,4,2011,,,59.89,13,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,96750.0,2011-04-23
4270,,삼호3,11650-311,759,3,1976,,,,"101,000",25,4,2011,,,129.76,11,759-3,1,N,,방배로45길,00002,00000,4163278,01,11650,0,11650,,10100,방배동,101000.0,2011-04-25
4271,,서초이오빌,11650-521,1593,7,2003,,,,"29,500",21,4,2011,,,50.77,4,1593-7,1,N,,효령로53길,00045,00000,4163646,01,11650,0,11650,,10800,서초동,29500.0,2011-04-21
4272,,우정에쉐르,11650-702,1355,24,2004,,,,"36,300",25,4,2011,,,63.58,1,1355-24,1,N,,서운로3길,00029,00000,4163379,01,11650,0,11650,,10800,서초동,36300.0,2011-04-25
4273,,무지개,11650-20,1335,0,1978,,,,"89,700",23,4,2011,,,101.1,6,1335,1,N,,효령로,00391,00000,3121021,02,11650,0,11650,,10800,서초동,89700.0,2011-04-23
4274,,반포주공1단지,11650-175,757,0,1973,,,,"178,000",22,4,2011,,,104.89,1,757,1,N,,신반포로,,,3121017,02,11650,0,11650,,10700,반포동,178000.0,2011-04-22
4275,,한신,11650-145,56,3,1992,,,,"86,250",25,4,2011,,,84.52,12,56-3,1,N,,잠원로,00150,00000,3121019,01,11650,0,11650,,10600,잠원동,86250.0,2011-04-25
4276,,삼익(1681),11650-26,1681,0,1978,,,,"73,350",29,4,2011,,,99.98,12,1681,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,,10800,서초동,73350.0,2011-04-29
4277,,삼익(1681),11650-26,1681,0,1978,,,,"71,200",29,4,2011,,,101.95,1,1681,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,,10800,서초동,71200.0,2011-04-29
4278,,삼익(1681),11650-26,1681,0,1978,,,,"119,750",26,4,2011,,,162.16,6,1681,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,,10800,서초동,119750.0,2011-04-26
4279,,삼익(1681),11650-26,1681,0,1978,,,,"103,350",26,4,2011,,,137.4,3,1681,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,,10800,서초동,103350.0,2011-04-26
4280,,삼익(1681),11650-26,1681,0,1978,,,,"103,350",21,4,2011,,,137.4,3,1681,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,,10800,서초동,103350.0,2011-04-21
4281,,삼익(1681),11650-26,1681,0,1978,,,,"104,650",21,4,2011,,,137.4,5,1681,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,,10800,서초동,104650.0,2011-04-21
4282,,삼익(1681),11650-26,1681,0,1978,,,,"72,250",21,4,2011,,,99.98,7,1681,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,,10800,서초동,72250.0,2011-04-21
4283,,삼익(1681),11650-26,1681,0,1978,,,,"104,600",19,4,2011,,,137.4,12,1681,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,,10800,서초동,104600.0,2011-04-19
4284,,삼익(1681),11650-26,1681,0,1978,,,,"105,250",19,4,2011,,,137.4,11,1681,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,,10800,서초동,105250.0,2011-04-19
4285,,삼익(1681),11650-26,1681,0,1978,,,,"105,500",19,4,2011,,,137.4,9,1681,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,,10800,서초동,105500.0,2011-04-19
4286,,래미안서초스위트,11650-3515,1301,6,2009,,,,"77,000",18,4,2011,,,59.9958,17,1301-6,1,N,,서운로,00221,00000,3121016,01,11650,0,11650,,10800,서초동,77000.0,2011-04-18
4287,,서초이오빌,11650-521,1593,7,2003,,,,"22,500",22,4,2011,,,43.2,3,1593-7,1,N,,효령로53길,00045,00000,4163646,01,11650,0,11650,,10800,서초동,22500.0,2011-04-22
4288,,서초이오빌,11650-521,1593,7,2003,,,,"23,900",21,4,2011,,,45.96,22,1593-7,1,N,,효령로53길,00045,00000,4163646,01,11650,0,11650,,10800,서초동,23900.0,2011-04-21
4289,,방배신삼호,11650-323,725,0,1983,,,,"127,500",23,4,2011,,,164.97,5,725,1,N,,방배로,00270,00000,3121010,01,11650,0,11650,,10100,방배동,127500.0,2011-04-23
4290,,경남아너스빌,11650-3220,1455,9,2005,,,,"106,000",19,4,2011,,,137.078,9,1455-9,1,N,,남부순환로323길,00056,00018,4163071,01,11650,0,11650,,10800,서초동,106000.0,2011-04-19
4291,,삼익,11650-305,1018,1,1981,,,,"110,000",19,4,2011,,,151.54,10,1018-1,1,N,,효령로34길,00079,00000,4163634,01,11650,0,11650,,10100,방배동,110000.0,2011-04-19
4292,,롯데캐슬헤론,11650-3317,754,1,2006,,,,"103,500",23,4,2011,,,124.27,15,754-1,1,N,,동광로1길,00112,00000,4163119,01,11650,0,11650,,10100,방배동,103500.0,2011-04-23
4293,,삼익(1681),11650-26,1681,0,1978,,,,"114,800",19,4,2011,,,163.46,1,1681,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,,10800,서초동,114800.0,2011-04-19
4294,,한신서래,11650-232,70,1,1987,,,,"40,500",20,4,2011,,,45.72,4,70-1,1,N,,사평대로28길,00031,00000,4163330,01,11650,0,11650,,10700,반포동,40500.0,2011-04-20
4295,,삼익(1681),11650-26,1681,0,1978,,,,"120,250",15,4,2011,,,162.16,11,1681,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,,10800,서초동,120250.0,2011-04-15
4296,,삼익(1681),11650-26,1681,0,1978,,,,"72,500",15,4,2011,,,99.98,3,1681,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,,10800,서초동,72500.0,2011-04-15
4297,,삼익(1681),11650-26,1681,0,1978,,,,"72,500",15,4,2011,,,99.98,3,1681,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,,10800,서초동,72500.0,2011-04-15
4298,,삼익(1681),11650-26,1681,0,1978,,,,"105,250",15,4,2011,,,137.4,8,1681,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,,10800,서초동,105250.0,2011-04-15
4299,,삼익(1681),11650-26,1681,0,1978,,,,"105,100",15,4,2011,,,137.4,7,1681,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,,10800,서초동,105100.0,2011-04-15
4300,,삼익(1681),11650-26,1681,0,1978,,,,"105,100",15,4,2011,,,137.4,7,1681,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,,10800,서초동,105100.0,2011-04-15
4301,,삼익(1681),11650-26,1681,0,1978,,,,"103,350",15,4,2011,,,137.4,3,1681,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,,10800,서초동,103350.0,2011-04-15
4302,,삼익(1681),11650-26,1681,0,1978,,,,"100,550",15,4,2011,,,138.49,1,1681,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,,10800,서초동,100550.0,2011-04-15
4303,,삼익(1681),11650-26,1681,0,1978,,,,"119,450",15,4,2011,,,162.16,12,1681,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,,10800,서초동,119450.0,2011-04-15
4304,,삼익(1681),11650-26,1681,0,1978,,,,"116,400",15,4,2011,,,162.16,2,1681,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,,10800,서초동,116400.0,2011-04-15
4305,,삼익(1681),11650-26,1681,0,1978,,,,"116,400",15,4,2011,,,162.16,2,1681,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,,10800,서초동,116400.0,2011-04-15
4306,,서초동삼성쉐르빌2,11650-608,1330,0,2002,,,,"24,500",22,4,2011,,,35.17,14,1330,1,N,,강남대로53길,00011,00000,4163026,01,11650,0,11650,,10800,서초동,24500.0,2011-04-22
4307,,우성,11650-440,154,2,1991,,,,"63,000",15,4,2011,,,84.88,15,154-2,1,N,,바우뫼로,00091,00000,3121009,01,11650,0,11650,,10200,양재동,63000.0,2011-04-15
4308,,삼익(1681),11650-26,1681,0,1978,,,,"120,500",15,4,2011,,,162.16,9,1681,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,,10800,서초동,120500.0,2011-04-15
4309,,롯데캐슬클래식,11650-3300,1312,3,2006,,,,"108,000",21,4,2011,,,84.98,11,1312-3,1,N,,서운로,00200,00000,3121016,01,11650,0,11650,,10800,서초동,108000.0,2011-04-21
4310,,삼환바우스,11650-3331,1677,11,2006,,,,"52,400",27,4,2011,,,84.98,6,1677-11,1,N,,서초대로,00340,00000,2121002,02,11650,0,11650,,10800,서초동,52400.0,2011-04-27
4311,,한신3차,11650-206,1,1,1978,,,,"130,000",17,4,2011,,,108.89,12,1-1,1,N,,신반포로19길,00010,00000,4163451,01,11650,0,11650,,10700,반포동,130000.0,2011-04-17
4312,,신반포16,11650-113,55,12,1983,,,,"56,000",28,4,2011,,,52.26,11,55-12,1,N,,잠원로,00157,00000,3121019,01,11650,0,11650,,10600,잠원동,56000.0,2011-04-28
4313,,삼환나띠르빌(1002-10),11650-486,1002,10,2003,,,,"53,000",24,4,2011,,,92.93,5,1002-10,1,N,,명달로,00033,00000,3121008,01,11650,0,11650,,10100,방배동,53000.0,2011-04-24
4314,,에이아이디차관주택,11650-209,968,0,1974,,,,"124,000",15,4,2011,,,72.51,1,968,1,N,,신반포로,00032,00000,3121017,02,11650,0,11650,,10700,반포동,124000.0,2011-04-15
4315,,한강,11650-144,49,8,1989,,,,"89,000",14,4,2011,,,84.53,10,49-8,1,N,,잠원로,00213,00010,3121019,01,11650,0,11650,,10600,잠원동,89000.0,2011-04-14
4316,,반포자이,11650-3500,20,43,2009,,,,"309,000",15,4,2011,,,244.543,25,20-43,1,N,,신반포로,00270,00000,3121017,02,11650,0,11650,,10700,반포동,309000.0,2011-04-15
4317,,방배래미안타워,11650-759,485,3,2005,,,,"85,000",22,4,2011,,,103.34,10,485-3,1,N,,남부순환로,02183,00000,2000003,01,11650,0,11650,,10100,방배동,85000.0,2011-04-22
4318,,삼호2,11650-310,758,4,1976,,,,"81,000",25,4,2011,,,127.94,3,758-4,1,N,,방배로43길,00030,00000,4163277,01,11650,0,11650,,10100,방배동,81000.0,2011-04-25
4319,,진흥아파트,11650-66,1315,0,1979,,,,"96,500",18,4,2011,,,101.32,5,1315,1,N,,서초대로,00385,00000,2121002,02,11650,0,11650,,10800,서초동,96500.0,2011-04-18
4320,,삼익(1681),11650-26,1681,0,1978,,,,"72,500",18,4,2011,,,99.98,10,1681,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,,10800,서초동,72500.0,2011-04-18
4321,,신반포7,11650-128,65,32,1980,,,,"35,000",25,4,2011,,,140.04,1,65-32,1,N,,잠원로,00088,00000,3121019,01,11650,0,11650,,10600,잠원동,35000.0,2011-04-25
4322,,브라운스톤서초(1677-1),11650-3278,1677,1,2006,,,,"55,800",16,4,2011,,,84.23,15,1677-1,1,N,,서초대로,00334,00000,2121002,02,11650,0,11650,,10800,서초동,55800.0,2011-04-16
4323,,비젼21(2차),11650-303,849,1,2001,,,,"82,000",20,4,2011,,,164.41,1,849-1,1,N,,방배로28길,00040,00000,4163263,01,11650,0,11650,,10100,방배동,82000.0,2011-04-20
4324,,반포자이,11650-3500,20,43,2009,,,,"201,000",14,4,2011,,,132.439,21,20-43,1,N,,신반포로,00270,00000,3121017,02,11650,0,11650,,10700,반포동,201000.0,2011-04-14
4325,,현대홈타운,11650-624,1506,88,2005,,,,"75,000",17,4,2011,,,84.97,4,1506-88,1,N,,반포대로23길,00071,00000,4163234,01,11650,0,11650,,10800,서초동,75000.0,2011-04-17
4326,,서초현대,11650-46,1648,2,1999,,,,"43,250",18,4,2011,,,54.45,14,1648-2,1,N,,사임당로19길,00010,00000,4163315,01,11650,0,11650,,10800,서초동,43250.0,2011-04-18
4327,,우성,11650-440,154,2,1991,,,,"62,500",12,4,2011,,,84.58,13,154-2,1,N,,바우뫼로,00091,00000,3121009,01,11650,0,11650,,10200,양재동,62500.0,2011-04-12
4328,,반포현대,11650-240,30,15,1987,,,,"67,000",14,4,2011,,,84.69,9,30-15,1,N,,사평대로,00310,00004,2121001,02,11650,0,11650,,10700,반포동,67000.0,2011-04-14
4329,,무지개,11650-20,1335,0,1978,,,,"98,000",18,4,2011,,,117.33,2,1335,1,N,,효령로,00391,00000,3121021,02,11650,0,11650,,10800,서초동,98000.0,2011-04-18
4330,,풍림아이원플러스,11650-701,1338,1,2004,,,,"23,400",20,4,2011,,,34.4237,13,1338-1,1,N,,효령로77길,00014,00000,4163659,01,11650,0,11650,,10800,서초동,23400.0,2011-04-20
4331,,풍림아이원플러스,11650-701,1338,1,2004,,,,"25,200",15,4,2011,,,35.903,12,1338-1,1,N,,효령로77길,00014,00000,4163659,01,11650,0,11650,,10800,서초동,25200.0,2011-04-15
4332,,서초2차e-편한세상,11650-774,1529,0,2005,,,,"102,500",19,4,2011,,,123.118,10,1529,1,N,,효령로49길,00057,00000,4163642,01,11650,0,11650,,10800,서초동,102500.0,2011-04-19
4333,,밀라텔쉐르빌,11650-21,1316,31,2001,,,,"38,000",12,4,2011,,,50.28,23,1316-31,1,N,,강남대로61길,00017,00000,4163028,01,11650,0,11650,,10800,서초동,38000.0,2011-04-12
4334,,삼호1동~3동,11650-309,770,1,1975,,,,"56,500",15,4,2011,,,81.39,5,770-1,1,N,,방배로43길,00021,00000,4163277,01,11650,0,11650,,10100,방배동,56500.0,2011-04-15
4335,,파크사이드,11650-464,333,9,2002,,,,"47,000",22,4,2011,,,65.33,4,333-9,1,N,,동산로6길,00002,00000,4163150,01,11650,0,11650,,10200,양재동,47000.0,2011-04-22
4336,,삼익(1681),11650-26,1681,0,1978,,,,"119,500",8,4,2011,,,162.16,5,1681,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,,10800,서초동,119500.0,2011-04-08
4337,,삼익(1681),11650-26,1681,0,1978,,,,"72,350",18,4,2011,,,99.98,11,1681,1,N,,서초중앙로24길,00057,00000,4163710,01,11650,0,11650,,10800,서초동,72350.0,2011-04-18
4338,,동원그린,11650-467,362,6,2002,,,,"42,000",22,4,2011,,,81.99,5,362-6,1,N,,강남대로2길,00072,00000,4163014,01,11650,0,11650,,10200,양재동,42000.0,2011-04-22
4339,,신동아,11650-322,988,1,1981,,,,"80,500",18,4,2011,,,105.86,7,988-1,1,N,,효령로,00164,00000,3121021,01,11650,0,11650,,10100,방배동,80500.0,2011-04-18
4340,,신반포10,11650-108,58,16,1981,,,,"58,500",14,4,2011,,,53.88,10,58-16,1,N,,나루터로4길,00039,00000,4163049,01,11650,0,11650,,10600,잠원동,58500.0,2011-04-14
4341,,신반포22,11650-120,65,33,1983,,,,"110,500",18,4,2011,,,117.15,2,65-33,1,N,,잠원로,00086,00000,3121019,01,11650,0,11650,,10600,잠원동,110500.0,2011-04-18
4342,,래미안서초7차,11650-3243,1642,34,2006,,,,"130,000",15,4,2011,,,148.08,8,1642-34,1,N,,사임당로17길,00080,00000,4163313,01,11650,0,11650,,10800,서초동,130000.0,2011-04-15
4343,,한신23차,11650-205,1,15,1983,,,,"64,000",16,4,2011,,,57.82,1,1-15,1,N,,신반포로19길,00006,00000,4163451,01,11650,0,11650,,10700,반포동,64000.0,2011-04-16
4344,,대림,11650-100,57,0,1979,,,,"98,000",11,4,2011,,,104.14,4,57,1,N,,잠원로8길,00025,00000,4163529,01,11650,0,11650,,10600,잠원동,98000.0,2011-04-11
4345,,대우아이빌,11650-101,42,13,2001,,,,"26,700",14,4,2011,,,35.38,12,42-13,1,N,,신반포로45길,00023,00000,4163459,01,11650,0,11650,,10600,잠원동,26700.0,2011-04-14
4346,,서초동대우디오빌프라임,11650-3218,1337,22,2005,,,,"41,000",14,4,2011,,,57.88,11,1337-22,1,N,,강남대로,00321,00000,2102001,04,11650,0,11650,,10800,서초동,41000.0,2011-04-14
4347,,브라운스톤잠원,11650-530,67,2,2003,,,,"85,000",8,4,2011,,,84.94,10,67-2,1,N,,잠원로,00046,00038,3121019,01,11650,0,11650,,10600,잠원동,85000.0,2011-04-08
4348,,엠브이아파트,11650-199,46,0,1994,,,,"41,300",16,4,2011,,,59.82,7,46,1,N,,고무래로10길,00039,00000,4163042,01,11650,0,11650,,10700,반포동,41300.0,2011-04-16
4349,,래미안퍼스티지,11650-3559,18,1,2009,,,,"153,500",11,4,2011,,,84.93,27,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,153500.0,2011-04-11
4350,,월드메르디앙,11650-135,33,11,2002,,,,"51,500",11,4,2011,,,84.78,1,33-11,1,N,,신반포로45길,00071,00000,4163459,01,11650,0,11650,,10600,잠원동,51500.0,2011-04-11
4351,,서초아트자이,11650-3542,1583,10,2009,,,,"193,364",7,4,2011,,,165.5725,6,1583-10,1,N,,반포대로,00058,00000,2121003,03,11650,0,11650,,10800,서초동,193364.0,2011-04-07
4352,,신반포4,11650-125,70,0,1979,,,,"118,200",8,4,2011,,,105.44,7,70,1,N,,잠원로,00037,00048,3121019,01,11650,0,11650,,10600,잠원동,118200.0,2011-04-08
4353,,삼성서초가든스위트,11650-31,1326,0,2000,,,,"180,000",16,4,2011,,,189.81,7,1326,1,N,,서운로,00122,00000,3121016,01,11650,0,11650,,10800,서초동,180000.0,2011-04-16
4354,,신동아아파트(1차),11650-53,1333,0,1978,,,,"71,500",12,4,2011,,,86.61,8,1333,1,N,,사임당로,00130,00000,3121014,01,11650,0,11650,,10800,서초동,71500.0,2011-04-12
4355,,서초이오빌,11650-521,1593,7,2003,,,,"35,000",5,4,2011,,,58.48,21,1593-7,1,N,,효령로53길,00045,00000,4163646,01,11650,0,11650,,10800,서초동,35000.0,2011-04-05
4356,,신반포10,11650-108,58,16,1981,,,,"80,000",14,4,2011,,,76.32,11,58-16,1,N,,나루터로4길,00039,00000,4163049,01,11650,0,11650,,10600,잠원동,80000.0,2011-04-14
4357,,신동아아파트(1차),11650-53,1333,0,1978,,,,"109,000",11,4,2011,,,132.1,7,1333,1,N,,사임당로,00137,00000,3121014,01,11650,0,11650,,10800,서초동,109000.0,2011-04-11
4358,,반포에스케이뷰,11650-3344,112,15,2006,,,,"185,000",19,4,2011,,,213.15,2,112-15,1,N,,사평대로14길,00012,00000,4163322,01,11650,0,11650,,10700,반포동,185000.0,2011-04-19
4359,,삼호가든맨션(3차),11650-194,32,8,1982,,,,"80,000",7,4,2011,,,109.03,4,32-8,1,N,,서초중앙로,00206,00000,3121024,02,11650,0,11650,,10700,반포동,80000.0,2011-04-07
4360,,방배우성,11650-331,2525,0,1991,,,,"68,250",4,4,2011,,,84.99,11,2525,1,N,,방배선행길,00001,00000,4163671,01,11650,0,11650,,10100,방배동,68250.0,2011-04-04
4361,,서초레몬,11650-3230,1600,11,2005,,,,"22,300",8,4,2011,,,30.24,13,1600-11,1,N,,서초중앙로,00045,00000,3121024,03,11650,0,11650,,10800,서초동,22300.0,2011-04-08
4362,,한신3차,11650-206,1,1,1978,,,,"142,000",14,4,2011,,,120.99,6,1-1,1,N,,신반포로19길,00010,00000,4163451,01,11650,0,11650,,10700,반포동,142000.0,2011-04-14
4363,,래미안서초스위트,11650-3515,1301,6,2009,,,,"91,500",18,4,2011,,,84.9722,2,1301-6,1,N,,서운로,00221,00000,3121016,01,11650,0,11650,,10800,서초동,91500.0,2011-04-18
4364,,반포미도,11650-172,60,4,1987,,,,"79,500",8,4,2011,,,84.96,3,60-4,1,N,,서초중앙로29길,00028,00000,4163713,01,11650,0,11650,,10700,반포동,79500.0,2011-04-08
4365,,래미안서초유니빌,11650-518,1445,4,2003,,,,"26,250",11,4,2011,,,45.255,11,1445-4,1,N,,서초중앙로,00026,00000,3121024,03,11650,0,11650,,10800,서초동,26250.0,2011-04-11
4366,,래미안서초유니빌,11650-518,1445,4,2003,,,,"26,500",7,4,2011,,,45.255,8,1445-4,1,N,,서초중앙로,00026,00000,3121024,03,11650,0,11650,,10800,서초동,26500.0,2011-04-07
4367,,서초삼성래미안,11650-24,1641,1,2001,,,,"77,000",11,4,2011,,,84.97,12,1641-1,1,N,,사임당로17길,00116,00000,4163313,01,11650,0,11650,,10800,서초동,77000.0,2011-04-11
4368,,잠원동트루빌,11650-728,33,7,2004,,,,"43,200",9,4,2011,,,84.99,2,33-7,1,N,,신반포로41길,00050,00000,4163456,01,11650,0,11650,,10600,잠원동,43200.0,2011-04-09
4369,,서초래미안,11650-523,1682,0,2003,,,,"87,500",13,4,2011,,,84.95,7,1682,1,N,,서초대로65길,00013,00010,4163425,01,11650,0,11650,,10800,서초동,87500.0,2011-04-13
4370,,서초래미안,11650-523,1682,0,2003,,,,"107,000",8,4,2011,,,111.32,2,1682,1,N,,서초대로65길,00013,00010,4163425,01,11650,0,11650,,10800,서초동,107000.0,2011-04-08
4371,,반포자이,11650-3500,20,43,2009,,,,"129,500",9,4,2011,,,84.943,28,20-43,1,N,,신반포로,00270,00000,3121017,02,11650,0,11650,,10700,반포동,129500.0,2011-04-09
4372,,삼호가든맨션(3차),11650-194,32,8,1982,,,,"80,000",2,4,2011,,,109.72,8,32-8,1,N,,서초중앙로,00206,00000,3121024,02,11650,0,11650,,10700,반포동,80000.0,2011-04-02
4373,,방배대우디오빌,11650-3191,866,20,2005,,,,"23,500",11,4,2011,,,29.6,21,866-20,1,N,,서초대로,00017,00000,2121002,01,11650,0,11650,,10100,방배동,23500.0,2011-04-11
4374,,현대ESA2,11650-601,1542,6,2003,,,,"92,000",5,4,2011,,,136.25,19,1542-6,1,N,,반포대로,00122,00000,2121003,03,11650,0,11650,,10800,서초동,92000.0,2011-04-05
4375,,반포자이,11650-3500,20,43,2009,,,,"89,000",2,4,2011,,,59.98,20,20-43,1,N,,신반포로,00270,00000,3121017,02,11650,0,11650,,10700,반포동,89000.0,2011-04-02
4376,,현대이에스에이아파트,11650-532,1338,0,2002,,,,"70,000",11,4,2011,,,163.95,6,1338,1,N,,효령로77길,00020,00000,4163659,01,11650,0,11650,,10800,서초동,70000.0,2011-04-11
4377,,롯데캐슬클래식,11650-3300,1312,3,2006,,,,"87,900",9,4,2011,,,74.3,21,1312-3,1,N,,서운로,00200,00000,3121016,01,11650,0,11650,,10800,서초동,87900.0,2011-04-09
4378,,메이저,11650-473,3,12,2002,,,,"52,000",5,4,2011,,,99.88,6,3-12,1,N,,바우뫼로43길,00040,00000,4163216,01,11650,0,11650,,10200,양재동,52000.0,2011-04-05
4379,,래미안퍼스티지,11650-3559,18,1,2009,,,,"233,000",4,4,2011,,,135.92,24,18-1,1,N,,반포대로,00275,00000,2121003,02,11650,0,11650,,10700,반포동,233000.0,2011-04-04
4380,,신반포청구,11650-141,63,2,1998,,,,"63,800",11,4,2011,,,59.91,3,63-2,1,N,,신반포로33길,00066,00000,4163453,01,11650,0,11650,,10600,잠원동,63800.0,2011-04-11
4381,,삼호가든맨션(5차),11650-196,30,1,1986,,,,"121,700",11,4,2011,,,153.54,9,30-1,1,N,,서초중앙로,00242,00000,3121024,02,11650,0,11650,,10700,반포동,121700.0,2011-04-11
4382,,코오롱,11650-482,70,0,1994,,,,"44,000",14,4,2011,,,52.47,3,70,1,N,,바우뫼로,00053,00000,3121009,02,11650,0,11650,,10300,우면동,44000.0,2011-04-14
4383,,한신,11650-145,56,3,1992,,,,"89,800",11,4,2011,,,84.52,11,56-3,1,N,,잠원로,00150,00000,3121019,01,11650,0,11650,,10600,잠원동,89800.0,2011-04-11
4384,,신반포11,11650-109,58,24,1981,,,,"78,500",14,4,2011,,,76.4,7,58-24,1,N,,나루터로4길,00061,00000,4163049,01,11650,0,11650,,10600,잠원동,78500.0,2011-04-14
4385,,반포자이,11650-3500,20,43,2009,,,,"89,000",6,4,2011,,,59.98,10,20-43,1,N,,신반포로,00270,00000,3121017,02,11650,0,11650,,10700,반포동,89000.0,2011-04-06
4386,,에이아이디차관주택,11650-209,968,0,1974,,,,"124,500",4,4,2011,,,72.51,5,968,1,N,,신반포로,00032,00000,3121017,,11650,0,11650,,10700,반포동,124500.0,2011-04-04
4387,,방배대우디오빌,11650-3191,866,20,2005,,,,"23,500",7,4,2011,,,29.6,8,866-20,1,N,,서초대로,00017,00000,2121002,01,11650,0,11650,,10100,방배동,23500.0,2011-04-07
4388,,방배신동아럭스빌,11650-589,1026,14,2003,,,,"105,000",4,4,2011,,,187.91,6,1026-14,1,N,,방배로1길,00009,00000,4163256,01,11650,0,11650,,10100,방배동,105000.0,2011-04-04
4389,,반포자이,11650-3500,20,43,2009,,,,"212,000",11,4,2011,,,132.439,16,20-43,1,N,,신반포로,00270,00000,3121017,02,11650,0,11650,,10700,반포동,212000.0,2011-04-11
4390,,대성유니드,11650-607,1641,3,2004,,,,"70,000",5,4,2011,,,84.991,5,1641-3,1,N,,서초대로64길,00036,00000,4163424,01,11650,0,11650,,10800,서초동,70000.0,2011-04-05
4391,,현대아파트,11650-85,1346,0,1989,,,,"51,500",9,4,2011,,,62.05,6,1346,1,N,,효령로72길,00014,00000,4163657,01,11650,0,11650,,10800,서초동,51500.0,2011-04-09
4392,,삼풍아파트,11650-28,1685,0,1988,,,,"88,000",8,4,2011,,,79.47,11,1685,1,N,,서초중앙로,00200,00000,3121024,03,11650,0,11650,,10800,서초동,88000.0,2011-04-08
4393,,래미안서초유니빌,11650-518,1445,4,2003,,,,"25,000",7,4,2011,,,43.624,20,1445-4,1,N,,서초중앙로,00026,00000,3121024,03,11650,0,11650,,10800,서초동,25000.0,2011-04-07
4394,,반포자이,11650-3500,20,43,2009,,,,"93,000",13,4,2011,,,59.98,16,20-43,1,N,,신반포로,00270,00000,3121017,02,11650,0,11650,,10700,반포동,93000.0,2011-04-13
4395,,에이아이디차관주택,11650-209,968,0,1974,,,,"125,000",7,4,2011,,,72.51,2,968,1,N,,신반포로,00032,00000,3121017,02,11650,0,11650,,10700,반포동,125000.0,2011-04-07
4396,,신동아아파트(1차),11650-53,1333,0,1978,,,,"63,000",5,4,2011,,,75.86,5,1333,1,N,,사임당로,00130,00000,3121014,01,11650,0,11650,,10800,서초동,63000.0,2011-04-05
4397,,신반포22,11650-120,65,33,1983,,,,"108,000",11,4,2011,,,117.15,9,65-33,1,N,,잠원로,00086,00000,3121019,01,11650,0,11650,,10600,잠원동,108000.0,2011-04-11
4398,,서초동대우디오빌프라임,11650-3218,1337,22,2005,,,,"49,900",11,4,2011,,,84.97,11,1337-22,1,N,,강남대로,00321,00000,2102001,04,11650,0,11650,,10800,서초동,49900.0,2011-04-11
4399,,롯데캐슬클래식,11650-3300,1312,3,2006,,,,"88,200",2,4,2011,,,84.98,2,1312-3,1,N,,서운로,00197,00000,3121016,01,11650,0,11650,,10800,서초동,88200.0,2011-04-02
